id	collectible	slug	classId	multiClassIds	minionTypeId	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds	duels
53409	1	"53409-khartut-defender"	12	[]	11	4	1158	3	"MAR Studio"	4	3	6	"카르투트 수호병"	"<b>도발</b>, <b>환생</b>, <b>죽음의 메아리:</b> 내 영웅의 생명력을 3 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/440e9c7a688ef017c8f69c564528c55bdc515d65ec2b4ae8d0bc5c5963af13b5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/936b00cff7ce27d614e64afcf86efa09d9181dd10d0d5115df872a781fee3a67.png"	"얼마나 많이 썩어 문드러졌으면..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/991f9dd9a1c1ab00cf60374ae1b91487173541e0c47a19670d8ed6e1cd48cee7.png"	[1,12,78]	{"relevant":true,"constructed":true}
71684	1	"71684-kazakusan"	12	[]	24	4	1626	5	"Alex Horley Orlandelli"	8	8	8	"카자쿠산"	"<b>전투의 함성:</b> 이번 게임에서 내가 다른 용족을 넷 냈다면 원하는 보물 더미 덱을 직접 만듭니다. <i>( 남음!)</i> <i>(달성!)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bedfa8453ae479d2ed295a43682e5aacac495f07aab251ab1c04b0dcc1c180a2.png"	""	"카자쿠스는 정말 영악해 자신에게 해가 되지 않을 물약만 제조했습니다. 그러니 용숨결 물약을 처음 제조한 자가 용족이었다는 사실도 놀랍지 않죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b4be297cfa56798375306be4b5bdda87db8e7fb74a4d8e221e60f28b43845934.png"	[8]	{"relevant":true,"constructed":true}
61132	1	"61132-bladed-lady"	14	[]	15	4	1466	3	"James Ryman"	6	6	6	"칼날의 여인"	"<b>속공</b>, 내 영웅의 공격력이 6 이상이면 비용이 (1)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a54be072401e9579cc1ff0757b983c4e0fe6f51b3f0b18c597b4320c2a3399b.png"	""	"돌잡이 때 칼을 잡길래 요리사가 될 줄 알았는데..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5fd7379ac0e62bea77d48c2151e5d2e46e60df95908e9f40a217cdd9398dc2cd.png"	[53]	{"relevant":true,"constructed":true}
41410	1	"41410-servant-of-kalimos"	12	[]	18	4	27	3	"Zoltan Boros"	5	4	5	"칼리모스의 시종"	"<b>전투의 함성:</b> 내가 이전 턴에 정령을 냈다면, 정령을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/128bb5374dde1648ab82036f92ae4ea6a0eeab754bf7762f124f71c49decb51e.png"	""	"다 큰 정령이 다른 정령 시종이나 들고 있다고 집안에서 구박을 받습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/71421273771520b5bd401b95c94bc92edabcd5f7eb27b6f707c72355ac682d28.jpg"	[8,21]	{"relevant":true,"constructed":true}
39698	1	"39698-swashburglar"	7	[]	23	4	23	1	"Zoltan Boros"	2	1	1	"칼잡이 강도"	"<b>전투의 함성:</b> 다른 직업의 무작위 카드를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8861d18655d461013a49fa5da543dcc60e2ed94d2670d87b394879e38c8b9aa8.png"	""	"목숨을 버리면 네 직업의 카드는 살려주마."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0b1e9c0d6917365459b9edafef417f0e9d88cd77a76d47d701bfec2df7c6d459.png"	[8]	{"relevant":true,"constructed":true}
41328	1	"41328-giant-wasp"	12	[]	20	4	27	1	"Luca Zontini"	2	2	3	"커다란 말벌"	"<b>은신</b> <b>독성</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a1a1b39c89aa6bcb4096149506388bc92ec6a4b3478959c9bdf613cf440b026a.png"	""	"나비처럼 날아서 말벌처럼 쏜다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5559ccfa02c80bee5751e6c052df1ccac456d74ecaa8b04506822c62d4ab29de.jpg"	[6,32]	{"relevant":true,"constructed":true}
2030	1	"2030-cobalt-guardian"	5	[]	17	4	13	3	"Jim Nelson"	3	6	5	"코발트 수호자"	"내가 기계를 소환할 때마다 <b>천상의 보호막</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5356fe880f05274abf334fb685c0698a03b546e8d79ac7a8ced90dad2f14a540.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/be3b5d87d525c540ab4aff566cd9c339c7427f97b31eb9d0ab3ee1dd2d60b676.png"	"이제 천상의 보호막에 종교적인 의미를 부여하는 건 아무런 의미도 없을 것 같습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/06ada6f945cb0e588e4ca793b19ff058807488142948a843d37902aadf61e97f.jpg"	[3]	{"relevant":true,"constructed":true}
58980	1	"58980-krolusk-barkstripper"	3	[]	20	4	1443	4	"Hideaki Takamura"	5	3	4	"크롤러스크 껍질뜯개"	"<b>주문폭주:</b> 무작위 적 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8538b30466918b5f90df812bf214a48aa0cba15a1e45f6d0bee7d8a780e0ab7d.png"	""	"뒤집힌 크롤러스크는 스스로 다시 뒤집을 수 있을까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/46b712c3aa3965f40747c544fba174af1b36c5d2356c0cae0dd13402441275e1.png"	[88]	{"relevant":true,"constructed":true}
38863	1	"38863-cthuns-chosen"	12	[]	11	4	21	1	"Jesper Ejsing"	2	4	4	"크툰의 추종자"	"<b>천상의 보호막</b> <b>전투의 함성:</b> 내 크툰에게 +3/+3을 부여합니다. <i>(어디에 있든)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d5030fdab1c23a919106b504b5464a37bfca9eef47db86a5e4a4311c8dd5d1cc.png"	""	"\"우리 크툰 님은 덱에 있어! 곧 나오실 거라고!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f6fa9dc3d4696d2444f3af285823651bce7bf792348d1f345de2783d1a379b5b.png"	[3,8]	{"relevant":true,"constructed":true}
63230	1	"63230-taintheart-tormenter"	14	[]	15	4	1525	3	"Ian Ameling"	8	8	8	"타락심장 심문관"	"<b>도발</b>, 상대편이 시전하는 주문의 비용이 (2) 증가합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c91073d712ea724d2709c2954de82afffb45d4e66a7254b4dd8922d419573e98.png"	""	"슬프기도 해라. 세계수가 불타 없어지기라도 했나?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/29ca5cc600b54956602b09508b427739e5dbbcdf4954756919681858b2335aaf.png"	[1]	{"relevant":true,"constructed":true}
46103	1	"46103-tainted-zealot"	12	[]	11	4	1001	1	"Jesper Ejsing"	1	1	2	"타락한 광신도"	"<b>천상의 보호막</b> <b>주문 공격력 +1</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a44e2e0301a2f760824146141868c014102078d49781f7e5aa20630bcb5a763.png"	""	"그녀의 사랑은 아무 의미가 없었습니다. 이제 빛을 잃은 그녀는 뒤척이면서 밤을 지새웁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/39d87b55efba0bff8b6d13cafe02c6290165d1c1b26112108bbb343536af1f6c.png"	[2,3]	{"relevant":true,"constructed":true}
38545	1	"38545-corrupted-seer"	12	[]	14	4	21	3	"Ryan Metcalf"	3	2	6	"타락한 예언자"	"<b>전투의 함성:</b> 멀록을 제외한 <b>모든</b> 하수인에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c66c976f6f203d77c9df24bb5cd2437f1fb39e9359841e7a97c36f2a4e449f43.png"	""	"얼굴 바로 앞에 수정구가 있는 게 얼마나 편한지 모르실걸요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a2b2547be19545521a2d9ccf331d82d112937c359e6ba1e4bee56b11c673b695.jpg"	[8]	{"relevant":true,"constructed":true}
42777	1	"42777-fallen-sun-cleric"	12	[]	11	4	1001	1	"J. Axer"	1	2	2	"타락한 태양 성직자"	"<b>전투의 함성:</b> 아군 하수인에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61d1be52581caed5c45ad86d2d1068683d7c614e558f9a405508d509b0e3deb6.png"	""	"무너진 그녀가 마침내 타락했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f41087a009470d96cd68842206b512b0f6bbbc61eb1222dd5949f6c90931b90.png"	[8]	{"relevant":true,"constructed":true}
61460	1	"61460-fizzy-elemental"	2	[]	18	4	1466	3	"Andrew Hou"	10	10	9	"탄산 정령"	"<b>속공</b> <b>도발</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/902485c4002dc7ea3929934a01a373f0145245c2fa1c6415ce0faa35e5851af5.png"	""	"탄산에 빠진 게 죄는 아니잖아요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6f0bd542b0c7b71a01be14424152dadfc8ba6e12079d378dcd25896d12fe17b.png"	[1,53]	{"relevant":true,"constructed":true}
41929	1	"41929-primordial-drake"	12	[]	24	4	27	4	"Mike Sass"	8	4	8	"태고의 비룡"	"<b>도발</b>, <b>전투의 함성:</b> 다른 <b>모든</b> 하수인에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c686e2334ed62cf7c83c735493ffd27f890a927d6852a57314895c2e9922bd5f.png"	""	"태곳적부터 가다듬은 울음소리입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97e72a55156d9384c34d28636f97978138a442bfd442c93808a6244b34930e63.png"	[1,8]	{"relevant":true,"constructed":true}
63070	1	"63070-primordial-protector"	12	[]	18	4	1525	4	"Konstantin Turovec"	6	6	8	"태고의 수호자"	"<b>전투의 함성:</b> 비용이 가장 높은 주문을 뽑습니다. 그 주문과 같은 비용의 무작위 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/345ee1788ef1c6fb1632954efc4cd1c00c601218c80a9ce3188bc3cd879d93f4.png"	""	"제가 생각했던 \"물의 형태\"와는 많이 다르네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8bd9be9baf1b33b483cc7b5422625d953f16e8b628e729eeaa60c097a2dffe92.png"	[8]	{"relevant":true,"constructed":true}
65590	1	"65590-sunwing-squawker"	5	[]	20	4	1578	1	"Jim Nelson"	4	3	4	"태양날개앵무"	"<b>전투의 함성:</b> 아군 하수인에게 시전했던 마지막 주문을 이 하수인에게 반복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/decd3366b9f937203bf8d2437c99ce14b17aba18f07c24b5f16b2918e3e38003.png"	""	"축복의 앵무보단 욕쟁이 앵무가 더 많지."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c72378399e7f26e7a035988ac7992ec9236df988949eed29ae1d70fc5c5423ad.png"	[8]	{"relevant":true,"constructed":true}
42440	1	"42440-sunborne-valkyr"	12	[]	11	4	1001	1	"Hideaki Takamura"	4	5	5	"태양의 자식 발키르"	"<b>전투의 함성:</b> 양옆의 하수인들에게 생명력을 +2 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/943f7ac071b1a27c4ce0dc2f5e727c3231dd4c6dad26a9db1ff8b358a1d3bb39.png"	""	"오딘의 전당에 영광을!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/efabf64ed8fe30908f07cd641360e5b85a8b9ec20008b4d51165e0ceacc36e1d.png"	[8]	{"relevant":true,"constructed":true}
46544	1	"46544-temporus"	6	[]	24	4	1004	5	"Daren Bader"	6	6	7	"템퍼루스"	"<b>전투의 함성:</b> 상대편의 턴이 두 번 진행됩니다. 그 후에 내 턴이 두 번 진행됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/44fc637df9ed4a70f79b8c6ae22124226cbf4ab80d3c0f2cefcba93346ffbf7a.png"	""	"여행자들을 따라다니며 궁극의 시간 마법을 찾고 있습니다. 바로 다시 불러오기 마법이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea0ec65e9345e8508a393ae60897a6f31d04cded1d407f772e43025b62684898.jpg"	[8]	{"relevant":true,"constructed":true}
62482	1	"62482-ratchet-privateer"	12	[]	23	4	1525	1	"Eva Widermann"	3	4	3	"톱니항 선원"	"<b>전투의 함성:</b> 내 무기에 공격력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8936cf73b7719d23d95d005d1c2401dabe9f1b49ed11535550ee25ea23bf131b.png"	""	"선원 일과 해적 일에도 큰 차이가 있습니다. 세금 납부의 여부죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cc90146e78803d70153ffec767211e50932df0a74a580e2fad2951d8ff87b878.png"	[8]	{"relevant":true,"constructed":true}
42775	1	"42775-tuskarr-fisherman"	12	[]	11	4	1001	1	"Matt Dixon"	3	2	2	"투스카르 낚시꾼"	"<b>전투의 함성:</b> 아군 하수인에게 <b>주문 공격력 +1</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0de3412724dd0cfe347cd852fefd33fc0742bce302ae83cf87a33270d7a4f6bf.png"	""	"그에게 물고기 500마리만 모아주면, 애장품인 칼루아크 낚싯대를 준답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7c2adb560942fca50e0956c270aeee5f7df581f7cbe2b2a6e662b6b7beca9240.png"	[2,8]	{"relevant":true,"constructed":true}
72105	1	"72105-tuskarrrr-trawler"	12	[]	23	4	1658	1	"James Ryman"	3	2	2	"투스카르르 어부"	"<b>전투의 함성:</b> <b>인양</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28b7136cb9135bf710fb2ce529c7910e79d18ee1b5125037315be1f0d98e0eec.png"	""	"\"물고기 비늘도 쓸모없고, 묘비도 쓸모없지. 수수께끼 상자도 쓸모없어. 찾았다! 다아앛이야!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5ca796117192ec59c2c73b14811ae953cb1ff66c892c902f9e9a10ac785f7bd1.png"	[8,232]	{"relevant":true,"constructed":true}
699	1	"699-tundra-rhino"	3	[]	20	4	1635	2	"Lars Grant-West"	5	2	5	"툰드라 코뿔소"	"내 야수들이 <b>돌진</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0ca0e3e52a1d9cf13cf19ce3a8b4e979fa75b743a2e2d4c85fb1971be27bea4.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4e73dc9d788f906695d08b171a1c5f7512f8bfd4d660b53a115270226a77dd64.png"	"툰드라 코뿔소들은 종종 코도로 오해받곤 합니다. 아니면 그냥 제 착각일지도?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f66654fdbbd168135e9dd993177e9026f3a604eee85381e28e16088ff428fbb.png"	[4]	{"relevant":true,"constructed":true}
66872	1	"66872-deathwing-the-destroyer"	12	[]	24	4	1637	5	"Zoltan Boros"	12	12	10	"파괴자 데스윙"	"<b>전투의 함성:</b> 전장의 다른 모든 하수인을 처치합니다. 처치한 하수인 하나당 카드를 1장 버립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4105af9d1d05266dc43f6ce30e57fe1b6b39c5003d646c140f38e08ddad82bef.png"	""	"\"여기도 데스윙, 이쪽도 데스윙, 당신도 데스윙, 저도 데스윙이네요! 제가 모르는 데스윙이 또 있나요?!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e42769747e2fd356561ec4f704d5910e81dfa3be6cbf38017fa3db75edeb9587.png"	[8]	{"relevant":true,"constructed":true}
75635	1	"75635-tidal-revenant"	10	[]	18	4	1658	1	"Daniil Kudriavtsev"	8	5	8	"파도 망령"	"<b>전투의 함성:</b> 피해를 5 줍니다. 방어도를 +8 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c5cca27356e3ea7d248f844c96d090223586558ded9c9df6815af3546be8af91.png"	""	"필드도 정리하고 방어도도 얻는 하수인이라고요? 와, 지금 전사가 정말 잘 나가는 것 같군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c74bdddadf2c7612aa98cdcc97ab6be929f786081182a974523e672b6e3d7f7f.png"	[8]	{"relevant":true,"constructed":true}
631	1	"631-doomguard"	9	[]	15	4	3	3	"Lucas Graciano"	7	5	5	"파멸수호병"	"<b>돌진</b>, <b>전투의 함성:</b> 무작위로 카드를 2장 버립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e738bcbb43b28a191b7bbeb4653e1ed3fc3ee75756f4515c5c840be3ab032aa.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a34fa301879aeff84bc1a701bf3ae8171938f745d0434a168ba4b8fb2b93d747.png"	"파멸수호병을 소환하는 건 위험한 일입니다. <i>누군가</i>는 반드시 죽어야 하니까요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1bc18732a27638d71f9056f8442b7df807b2dec4089d8ff6decb7bbfa58545df.png"	[4,8]	{"relevant":true,"constructed":true}
78329	1	"78329-shatterskin-gargoyle"	12	[]	11	4	1776	1	"Bosi Studio"	6	4	6	"파열가죽 가고일"	"<b>도발</b>, <b>죽음의 메아리:</b> 무작위 적에게 피해를 4 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5e5c4da027ea80f9b901681707ba7b99e27099d8052b4352b1f73447cd224ea2.png"	""	"걱정하지 마세요. 이건 그냥 조각상일 뿐입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/16064c0646ceb20e6ce219be280fc17411ff17967dfe26798a38abfc6aa7f9c5.png"	[1,12]	{"relevant":true,"constructed":true}
76041	1	"76041-forsaken-lieutenant"	7	[]	11	4	1626	4	"Ivan Fomin"	2	2	2	"포세이큰 부관"	"<b>은신</b>, 내가 <b>죽음의 메아리</b> 하수인을 낸 후에, <b>속공</b>을 얻고 그 하수인으로 변신합니다. 능력치는 2/2가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9978377a3f4b0561ef43cdb8005237ca84c7f1703521be2f92fb452d0e202b84.png"	""	"우리가 그를 저버린 게 아녜요. 혼자서 온 얼라이언스 병력에 맞서 탑을 지키겠다고 선택했다고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fad97484b55c39ff71c7ef05471a88f397d12201f47495964ea75987a7afadc0.png"	[6,12,53]	{"relevant":true,"constructed":true}
41425	1	"41425-king-mosh"	10	[]	20	4	27	5	"James Ryman"	7	9	9	"폭군 모쉬"	"<b>전투의 함성:</b> 피해를 받은 <b>모든</b> 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0fd83ca7948bf363773dfc1252b59507a9698bd269edd33006a7be97b7ef23e7.png"	""	"콘서트장에서 아주 공포스러운 존재입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6fe173a99166cc19f932b315c577afbd0da744f31e3925ea6921c203a3ecb9d8.jpg"	[8]	{"relevant":true,"constructed":true}
42320	1	"42320-exploding-bloatbat"	3	[]	20	4	1001	3	"Dany Orizio"	1	2	4	"폭발하는 팽창박쥐"	"<b>죽음의 메아리:</b> 모든 적 하수인에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c3e6de0ff6231e49a47a809a53faeeaf48483a5e18d149ae9123a363f0ae4d13.png"	""	"그 '먹거리'를 너무 많이 먹고 나면 다음 날 어떤지 다들 알잖아요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eed8bdccbbdf7a263efd68b35ca1e9f0a9571c7038cecf2ea11d704db401275d.png"	[12]	{"relevant":true,"constructed":true}
41327	1	"41327-stormwatcher"	12	[]	18	4	27	1	"Arthur Gimaldinov"	8	4	7	"폭풍감시자"	"<b>질풍</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/74cae3902b7f585abb1c382eb1ad9e9d06e454425635dc2945c1b20b659be429.png"	""	"매우 뛰어난 기상학자입니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/935403c7084ddf43ba20f28d5547ce34abdf00abc194cfa1cfca0ab2192ef6bc.png"	[11]	{"relevant":true,"constructed":true}
2061	1	"2061-target-dummy"	12	[]	17	4	13	3	"Matt Dixon"	2	0	0	"표적 허수아비"	"<b>도발</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a489b79d55c40ac68b0a228fd5d98818c792c01302280b70e20f297770d998cf.png"	""	"더 높은 딜을 향한 와우저들의 땀과 노력이 배어 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5bd93c87e60e525d7321c78d5614d8bf5b63df3b86770153edc348eb0d87a289.jpg"	[1]	{"relevant":true,"constructed":true}
62483	1	"62483-lushwater-murcenary"	12	[]	14	4	1525	1	"Anzka Nguyen"	2	3	2	"푸른 오아시스 용병"	"<b>전투의 함성:</b> 내 전장에 멀록이 있으면, +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a681383e379f2dc8b4e8175dd07e7183301c691968a79fc9bdd0e363ad291e63.png"	""	"물고기가 많은 편이 내 편이야!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f8c3330c4f59d19e421d5628a6c67f520e2b6f31673d8666dca8ca65f587d68.png"	[8]	{"relevant":true,"constructed":true}
62484	1	"62484-lushwater-scout"	12	[]	14	4	1525	1	"Ishmael Hoover"	3	1	2	"푸른 오아시스 정찰병"	"내가 멀록을 소환한 후에, 그 하수인에게 공격력 +1과 <b>속공</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1266d45e75d1bfa750dc8304394faaba807954b6795488dfbcdbd592881b8ff4.png"	""	"\"멀록 세 마리\"와 \"아옳옳옳 작은 별\"밖에 연주할 줄 모릅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/290798914a89932a4f0fcfe39049a3f8ad81cf04fcd00d240d23618f05863784.png"	[53]	{"relevant":true,"constructed":true}
739	1	"739-bluegill-warrior"	12	[]	14	4	1635	2	"Jakub Kasper"	1	2	2	"푸른아가미 전사"	"<b>돌진</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/76cf0148a01f502d5e25f7a7d4feacda4de872f738f7cedf11319b654dbf55d2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5ab1a15cba5f7f8d34f85e3960b76c9a198977ac4f482d13b24f3cded52a7e27.png"	"안아달라고 달려오는군요. 일단 젖을 각오는 해야겠습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/599402b8cd8e31a96ee30ffcf62af9a3e4e2c42e1bda912d23eb670460f79c23.png"	[4]	{"relevant":true,"constructed":true}
45329	1	"45329-bloodworm"	12	[]	20	4	1001	1	"Arthur Bozonnet"	4	4	5	"피구더기"	"<b>생명력 흡수</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b1271a5a78eb40b58eaa0dbe508c045253d400c6036b343813922555b909c86c.png"	""	"피의 여왕 라나텔이 아침에 꼭 챙겨 먹는 건강식입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/96a9b79a4df4d61c783b03f1c8297d75bfdb831ea8a8f88cfb8a2236b7314fc7.png"	[38]	{"relevant":true,"constructed":true}
76926	1	"76926-bloodscent-vilefin"	9	[]	14	4	1658	3	"Alex Stone"	4	3	3	"피비린내 썩은지느러미"	"<b>전투의 함성:</b> <b>인양</b>, 그 카드가 멀록이면, 그 멀록은 마나 대신 생명력을 비용으로 사용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8b5dcbd002854277d54edde8048ee39984f7d4efe347e7af04c1461fee0e1d09.png"	""	"해파리 먹는 게 질려서 다른 먹이를 찾아 나섰습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/660671b3a391d8cdfd9119f80dd62f36bbc953ed54118a243074dca3f276d0ed.png"	[8,232]	{"relevant":true,"constructed":true}
43064	1	"43064-blood-queen-lanathel"	9	[]	11	4	1001	5	"Greg Staples"	6	1	5	"피의 여왕 라나텔"	"<b>생명력 흡수</b> 이번 게임에서 내가 버린 카드 하나당 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f98d36957faaccc1a5057082c5b1c190bddae7773fa9ac23cdc22f434304ef36.png"	""	"피의 공주였던 시절에 라나텔은 숙녀가 알아야 할 기본적인 예절을 배웠습니다. 인사하는 법, 왕가의 다른 사람들을 대하는 법, 그리고 그들을 깨무는 법 등등."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/af689b3cc749ba8a85fdc824506abe11c066530e76bb48927bcc8d7766d6bbfc.png"	[38]	{"relevant":true,"constructed":true}
469	1	"469-blood-imp"	9	[]	15	4	3	1	"Bernie Kang"	1	0	1	"피의 임프"	"<b>은신</b>, 내 턴이 끝날 때, 다른 무작위 아군 하수인에게 생명력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df5303d9ea705139e2831a6fa3b097a8d5551264496a51b691dd9cfac0a4bdcb.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b626442cc98b0725289f9e5fbb149857421a177b4c18e3e88b365d5fdc9b4520.png"	"임프들은 숨어서 주위의 모두를 격하게 도발하는 행위를 즐깁니다. 그냥 즐깁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/93df16ced581db09a2fc41545cbf299d819c31a74f11fabf41cb801b2b59a46d.png"	[6]	{"relevant":true,"constructed":true}
45321	1	"45321-sanguine-reveler"	9	[]	11	4	1001	1	"Arthur Bozonnet"	1	1	1	"핏빛 하객"	"<b>전투의 함성:</b> 아군 하수인을 처치하고 +2/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/93b9022845cc25c09e64469620657123df10abbf249d940923636b274cfa3028.png"	""	"둘이 마시다 둘이 죽어도 모를 맛입니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b09025141b7ea168a9f921f01fba6eb5e0abb50a354b541ab8184296eec23dfe.png"	[8]	{"relevant":true,"constructed":true}
825	1	"825-azure-drake"	12	[]	24	4	3	3	"Ben Zhang"	5	4	5	"하늘빛 비룡"	"<b>주문 공격력 +1</b> <b>전투의 함성:</b> 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ca98ab04f09366b6356d08d6d55ab0894e9d84287f9fe768e0f11ff7a83cde86.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a29c699be12645cbf35faa63dd5d7c5090eb23c70222439f1dac229e0905975b.png"	"처음엔 녹황색 비룡이나 군청색 비룡을 생각했습니다만, 너무 촌스러운 느낌이라 바꿨습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a7a4760b45037e6784a0b07f2c0bcf73aa5cf1d7f638b0e14da99ffb6f1f5b88.png"	[2,8]	{"relevant":true,"constructed":true}
