id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	manaCost	name	text	image	imageGold	flavorText	cropImage
52263	1	"52263-call-of-the-void"	9	[]	5	3	1	"Arthur Gimaldinov"	1	"공허의 부름"	"무작위 악마를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b140be2cb7619ae895adbe4bfe321632f14f102a29efb001daba520cb3b50d86.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/93a162a70cb78e11bdc74c4adfe304b242d46f4c480c5758241b5de685f37a88.png"	"\"누가가미 나를 부르느냐?!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4eead7e33447e5ab86ea58ba1fe2d45423253f3dbf2da45a272b6369193092ed.png"
846	1	"846-power-overwhelming"	9	[]	5	4	1	"Tom Baxa"	1	"압도적인 힘"	"아군 하수인에게 +4/+4를 부여합니다. 턴이 끝나면 그 하수인은 죽습니다. 처참하게."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c254309ceac9355ae2aba5287e9ff7e29c8e30d19986e867468a23de7b08e01e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/981b21a8457d27a07931622a0952f253529652e49109afcb1772af12fdfdf68f.png"	"얼마나 처참하게 죽는지 차마 말로 표현할 수 없을 정도입니다. 너무 끔찍합니다! 아니, 끔찍 그 이상입니다. 그냥 상상하지 마십시오."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fdf1b01197fd2b699c4d3a27ea785181105d8e90e11ea14ffb07f598e9b164bd.png"
43128	1	"43128-dark-pact"	9	[]	5	1004	1	"Slawomir Maniak"	1	"어둠의 서약"	"아군 하수인을 처치합니다. 내 영웅이 생명력을 4 회복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c1846a1d1638293432080092c5457848735af123c191480fbc1a5c1ac6b67fa1.png"	""	"\"글자가 잘 안 보이죠? 하하, 그러게요. 인쇄기가 고장났나? 일단 여기 서명부터 하시겠어요?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b608bb8012935f1c55cda4c270ae0384c83053de4765b47d4c148c0619744b9d.jpg"
48211	1	"48211-soul-infusion"	9	[]	5	1127	3	"Garrett Hanna"	1	"영혼 주입"	"내 손에서 가장 왼쪽에 있는 하수인에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2fd5246161e3f5db271c0f557be13a2a82328a7d0839751f5d0feecdb1f77db5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a00972a03fbf633b22997240ae477868d02a5a9b2389c216c9eb63dcababb173.png"	"맨날 영혼 없는 반응만 보인다고 나무랐습니다. 지금 보니 그게 더 나았던 거 같기도 하네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a8d0a0e6fa9f83290c776058fc68053c20491b7bae841c57ad8a134e60586de3.png"
48113	1	"48113-spirit-bomb"	9	[]	5	1127	1	"Zoltan Boros"	1	"영혼 폭탄"	"하수인과 내 영웅에게 피해를 4씩 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7542888019bd350d98d7d23f6cef2018c44db3c2a46aa0e0b788d3a12c91e642.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4a833e98d30dc515c01e62db9381570fdca21aeadbe56afb6bcba60df1ba11e7.png"	"어딘가에선 원기옥이라고 부릅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b72d8c1b4a3e081f1cfc427034a8da103eae2f3d20a4c62dc5048c1f7d0a1e4.png"
49423	1	"49423-the-soularium"	9	[]	5	1127	5	"Arthur Bozonnet"	1	"영혼관"	"카드를 3장 뽑습니다. 내 턴이 끝날 때, 그 카드들을 버립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d1e27ba6d986f0daadae473e40fc8e13878ac04558ea9f4873cc961fdd89189b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb5d699b5b30d9de2c24c8d78555468200f40b86651e5cedc554704eedae11c2.png"	"어차피 영혼은 일회용이니까요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da6e2dd97ccf01fd449eb7df4e1c8ad3d251e78f1289abba72da4430097dc2dd.png"
50012	1	"50012-grim-rally"	9	[]	5	1129	3	"Skan Srisuwan"	1	"냉혹한 집결"	"아군 하수인을 처치합니다. 내 하수인들에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/43667e187aa980c0e6f9dce89a598944aa2696bb739392dac5e905bc28e9dc09.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e5f0530997343217f5c873b8fad85856d31d16c98c6e1badac96380689b961cb.png"	"\"다 좋은데 말이야, 자네만 없으면 좋겠군.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3042e85a839ea0243f9237f8891fb32b22a00a3c2b4c18ac7cbe7c5b3ec5d5ec.png"
50002	1	"50002-shriek"	9	[]	5	1129	3	"Mauricio Herrera"	1	"비명"	"비용이 가장 낮은 카드를 버립니다. <b>모든</b> 하수인에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b360056d923166a25f79441afdaae3c6fa8c7872468460f7c9e38e8793b6d333.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f8a40388e128f86d91699e74eaa278030f9c106100a0b85120d3351b96054414.png"	"카드가 10장인지 모르고 영웅 능력을 사용했을 때 내는 것."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/78949d9ac13fefcf3ddc1c5097b77388fa88212905f16dea93f82ddf9e75cb61.png"
54429	1	"54429-plague-of-flames"	9	[]	5	1158	3	"Armand Serrano"	1	"화염의 역병"	"<b>모든</b> 아군 하수인을 처치합니다. 처치한만큼 무작위 적 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1aea61c150b0e560934309c12018ec5cbe9365153d6b0bcf0553d33a3c691d2e.png"	""	"\"이런 게 등가교환이라는 거예요!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/982eb7e9cc53386d99d9ec3acbdf2d1b461013201a4efb61504cae743fbb5375.png"
54893	1	"54893-rain-of-fire"	9	[]	5	1347	1	"Daria Tuzova"	1	"불의 비"	"<b>모든</b> 캐릭터에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5dc0f7ff35b573115db977096f09abeb8725226d600bdbda441b76e2cd4091eb.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/385f0471ac4982b79b19c677d23bcc95518c96ebed5ba9c605b95ce416181174.png"	"하늘이 유황과 불로 단풍이 지면 가을이 왔다는 걸 알 수 있죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cbe6264a46f7515af0961d5dc5b36f6008621db14494bbaecdabfa7fba015601.png"
57149	1	"57149-unstable-felbolt"	9	[]	5	1414	1	"Vlad Botos"	1	"불안정한 지옥 화살"	"적 하수인과 무작위 아군 하수인에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/15884fd7c03d387ecc8fc464e9d4b647f3905ef404562fc1992b1592482ac046.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6459a97219833d6603e13f50b7136e37cbd560172627f5f720d07cf9d58f38c1.png"	"힘에는 대가가 따르는 법입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d5ce71434f7bba2361855f190fe640aef1b9bcc20c015a307991999a8e242e3.png"
56520	1	"56520-shadow-council"	9	[]	5	1414	4	"Wayne Wu"	1	"어둠의 의회"	"내 손에 있는 <b>모든</b> 카드를 무작위 악마로 교체합니다. 그 악마들에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8473c8ef9249634648f6cee85f55a2205a1430d64ad9a623f7ab44256663b2e4.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a7632ded288bbd4d96cd49ccbc9679baf81512cc011261808d660e2006ca9819.png"	"\"내가 악마에 얼마나 미친 놈인지, 보여줄게.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d72f4899d8d4852caf254461337925b181bdca6044897aa7df9f59039739801b.png"
1142	1	"1142-demonfire"	9	[]	5	3	1	"Ben Wootten"	2	"악마의 불꽃"	"하수인에게 피해를 2 줍니다. 대상이 아군 악마면, +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c26477c81c0268660fe53680e17b935a15cd285688349d48eb34a04f7bd5dee3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7c15ebf71a59be79517dc14973d0bc34c2923d26307ff9d74fe13697e4ccb7c7.png"	"악마의 불꽃은 절대 꺼지지 않는다는 점만 빼면 일반 불꽃과 똑같습니다. 그러니까 이 불 좀 꺼주세요!!!!!!!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d976425d777426e4703eab8be76556e74672fe20eb5ac3844f3c982c71631770.png"
2093	1	"2093-darkbomb"	9	[]	5	13	1	"Jeff Haynie"	2	"검은폭탄"	"피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/30829127f4c6e7e932ead1cada96d3623cc788a457de565021fd734738840f53.png"	""	"\"이모티콘\" 덱에는 필수로 들어가는 카드입니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b529eae65024cb2e0e7751b078ba6a4abd14ac1dfd99514310e187e8801758b3.jpg"
2535	1	"2535-demonfuse"	9	[]	5	15	1	"Kevin Chen"	2	"악마의 기운"	"악마에게 +3/+3을 부여합니다. 상대편에게 마나 수정을 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1138002cc459655c44611ea12cf28c1911d8ad3f61db94a472fd0f25346d7aff.png"	""	"지옥수호병이 파괴한 마나 수정은 이렇게 재활용됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2ee8dfe2aa0d8281f8ca72059513490a5a876e63137e92658794a5060d2fe97c.jpg"
38461	1	"38461-renounce-darkness"	9	[]	5	21	4	"Dan Scott"	2	"어둠을 등지다"	"내 영웅 능력과 흑마법사 카드를 다른 직업의 것으로 교체합니다. 교체된 카드의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/affb2c210c0a3f0667e5214a39abda7d59fe8a867e88c9bae2e4383cdb6d87f0.png"	""	"어두운 날들이여, 모두 다 안녕!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f1151dd19800ff251d48ae56752fe8cf252824a588c6417131b19ce49448b658.jpg"
41871	1	"41871-corrupting-mist"	9	[]	5	27	3	"Zoltan Boros"	2	"부패의 안개"	"<b>모든</b> 하수인에게 부패를 시전합니다. 내 턴이 시작될 때, 그 하수인들을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/38842faae53f18f26e071dd0e12732bbfb2bf4f2f8359be6cbbd96a3900cbfbd.png"	""	"운고로에서 가장 무서운 공포는... 고요하면서 치명적입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6895db70ea518317a41264eb47faf097182c27af54ea85d911a353843399794.jpg"
42471	1	"42471-defile"	9	[]	5	1001	3	"Dave Allsop"	2	"모독"	"<b>모든</b> 하수인에게 피해를 1 줍니다. 하나라도 죽으면, 이 주문을 한 번 더 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f991fb480686295373457a4eb95059fc521ab3a0f3b226103c5c4f58fa89fc39.png"	""	"연쇄 소용돌이마라고 들어보셨나요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/00944df6b46561eee9c308bf1529faea32ad5237b64e0cc21daa6e8024cafca5.jpg"
50432	1	"50432-demonic-project"	9	[]	5	1127	1	"J. Paick & K. Turovec"	2	"악마학 프로젝트"	"각 플레이어의 손에 있는 무작위 하수인을 무작위 악마로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6a648114b43568854d48f1c4a0844807e87ff6a9e1b26a772f675942f7bcf71d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/afbfcf0e019950ed6778f6fbbcb972292ebc4354120c781a8d85a7a1b93c49cd.png"	"조별 과제지만 자락서스는 역시나 하는 게 없군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/094d4d1e1d64573176e806888d342943d9d8446aa996638163af9039f3a49a32.png"
52698	1	"52698-plot-twist"	9	[]	5	1130	3	"Arthur Gimaldinov"	2	"반전"	"내 손에 있는 모든 카드를 내 덱에 섞어 넣습니다. 섞어 넣은 만큼 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b35cb9c9ee9d4689489b255045ce5424a310c94e27a4e0672bb29aa2e75334cf.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/47887b4475ac448c25dc3a01725ae6b91c64331e1088716aa65a0b8cb94df15b.png"	"그러던 어느 날!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a1f6be495eced5048d67eb47b630c2aca395f9b5fb5fe1a23552159e6ddc6c4c.png"
59725	1	"59725-soul-shear"	9	[9,14]	5	1443	3	"Dave Allsop"	2	"영혼 절단"	"하수인에게 피해를 3 줍니다. 영혼 파편을 내 덱에 둘 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e23e0be9abfdb1d8f97f92f74d8cc0e1ac1fb2bee40d2ada18894aa173db120c.png"	""	"\"옆에만 조금 다듬어 주세요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/54fef9e2a143da5117c3349ee0edd33a362fb56a5ac3ff74af5d9e12fa4de698.png"
919	1	"919-drain-life"	9	[]	5	2	2	"Alex Horley Orlandelli"	3	"생명력 흡수"	"피해를 2 줍니다. 내 영웅이 생명력을 2 회복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4fef39f2c9122018e5a7778605b688e993db3018f8c2259a28546ab287b1c2fd.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/03d440d2817f5204ad6d22bb5ab595643189e686aae32d297a1e2372e3580d03.png"	"\"제가 동안을 유지하는 비결이죠.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5bb63a7d73166ec9aaec918a09fb2bae6535bd6c015d96779e3b036c9e6507ec.png"
914	1	"914-shadow-bolt"	9	[]	5	2	2	"Dave Allsop"	3	"어둠의 화살"	"하수인에게 피해를 4 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/715c9454fff2a1e0e08042cb20e1b20e567fea603701c1ce19b0a3791d1baf18.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b60adddc2107471b15333c039cdc196a08488c90b2900794de3446c7efcdfb8c.png"	"화살인데 어둠의 힘으로 만들어졌답니다. 설명이 더 필요한가요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0e98b0d001dd3c6a1dd8a659cc596b5548732d273ebba292ce66ca9bdb2827e5.png"
2301	1	"2301-demonwrath"	9	[]	5	14	3	"Raymond Swanland"	3	"악마의 격노"	"악마를 제외한 <b>모든</b> 하수인에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/12a16fe5032fface11f6a2000890f5d12aa5014de89216a46a76904f0d7c5450.png"	""	"사실 악마들은 점잖아서 화를 잘 내지 않기 때문에, 이 카드가 나오면 상당히 난감해 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/25a595df2d20ce7afa84b4022d4d0f78f4c056f72c328335509365a2405bd462.jpg"
38456	1	"38456-spreading-madness"	9	[]	5	21	3	"Mauricio Herrera"	3	"퍼져가는 광기"	"<b>모든</b> 캐릭터에게 9의 피해를 무작위로 나누어 입힙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d4148759ce0fd290a61bdb27060216112c0b175a7ba61b587655db3c919cf5d.png"	""	"광기가 퍼지는 것을 막기 위해 어둠골의 주민들은 수술용 마스크를 착용하고 다닌답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/72c46257f4f0875ca91271ceef0415e81b7808a98d9456596e7268e2106c84ce.jpg"
40393	1	"40393-bloodfury-potion"	9	[]	5	25	3	"Raven Mimura"	3	"혈폭풍 물약"	"하수인에게 공격력을 +3 부여합니다. 대상이 악마면, 생명력도 +3 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8b9022b40782281899d4db94f8d1b4818b023f92c5e12d5fe457e587d0e714f2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/56fc2fefa207c773786b9ea12c831d804cedcdfc8fa95b7f7301397bd355aa3c.png"	"내 속을 부글부글 끓게 하는 게 뭔지 알아? 바로 혈폭풍 물약의 치솟는 가격이지!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/645cbc5019b6bd21e1a2e3b1095cb4e1ce6af17adbad25f40b16c017bd590ce5.png"
42391	1	"42391-unwilling-sacrifice"	9	[]	5	1001	3	"Tyler Walpole"	3	"강제된 희생"	"아군 하수인을 선택합니다. 그 하수인과 무작위 적 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3756736c0b1b7086887df631849c0667dbed4058faddc357f5c24bcc1c2426a2.png"	""	"거기... 거기 서 봐."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41b451e3f52c86bf8414ff710d9dfe89cdb72a9542c94358d6214c893c2beaf4.jpg"
42565	1	"42565-treachery"	9	[]	5	1001	4	"Jim Nelson"	3	"배반"	"아군 하수인을 상대편에게 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8efec0d397378a50f671ff38ea69bd6a6a36f1a46665e68fc8e7918fea4efca7.png"	""	"뭘 좋아할지 몰라서 파멸의 예언자를 준비했어."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e52dce1fccf2b60976d4f9509ed3e3e635f572a5504a59a5dd9f8189afc9c33f.jpg"
51371	1	"51371-rafaams-scheme"	9	[]	5	1130	1	"Jim Nelson"	3	"라팜의 계략"	"1/1 임프를 1마리 소환합니다. <i>(내 턴마다 강화됩니다!)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/18d79280dc91ed822d9c46cd5d757c595955d7634c4103a57653a6ec0b70e28b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c86edf6700501d7770763e391e89bef72b1ce257e314c7bd576b6771ebaca6ca.png"	"\"나에게 아주 악하고 교활한 계략이 있으니...\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e2289d1ed2f7c3d9012a5243ea51a68728b4f42d3721d3f65ceda8324532535d.png"
52871	1	"52871-impferno"	9	[]	5	1130	3	"Chris Hayes"	3	"임프지옥불"	"내 악마들에게 공격력을 +1 부여합니다. 모든 적 하수인에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ec1d2fdfbda5621ab58594453bc45fd23dbf537598922be75d0cf609f51673b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a7b592d0a1294e37a559acaa4ead4bb7540fc4ad4196eb306a8c3ac04c48d4b3.png"	"임프를 불태우시겠다고요? 그쪽 업계에선 포상입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0c2f0e4abe84defdc80ccf6dda2dc399fafc5679881e030c896dc59325d6e70.png"
54891	1	"54891-dark-skies"	9	[]	5	1347	4	"Daria Tuzova"	3	"검은 하늘"	"무작위 하수인에게 피해를 1 줍니다. 내 손에 있는 카드의 수만큼 반복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/823799398784978ef31a6374530993484cd0518eeb045612b7655b2deaa6a011.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/31cd50268616784252be91b9c8f617803dd5f2ce6e426e2b8cae67eed46c0f96.png"	"\"...이제 여기에 불꽃을 한 움큼 뿌려주세요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f55c5323c192325158c91020e5c5bb9359cf553c910edfda87ec0e1e7d5e38b9.png"
950	1	"950-hellfire"	9	[]	5	2	2	"Chippy"	4	"지옥의 불길"	"<b>모든</b> 캐릭터에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/389f519a767911fe653b75eabccbe94acf2fefd0fc57791aa2f54f48303d7e4d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/60ec2263f53f9d199ff6a74d1033f88df0c3c8de6be325f45403606a8fd2e4ea.png"	"흑마법사를 신뢰할 수 없는 대표적인 이유로 이 주문을 꼽을 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/922ea447a5930008d9cc383a3c822634d361efeeefee50918094aff6965ca58b.png"
147	1	"147-shadowflame"	9	[]	5	3	3	"Dave Kendall"	4	"암흑불길"	"아군 하수인을 처치하고 그 하수인의 공격력만큼 모든 적 하수인에게 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a34c8e231ba1d35e5c306bac17d8c5baaa2b8d41491ed59cc3ab1ef19c72078c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/427cb12eb00802621d7705037abedd8f79640bf125915285494bc8a21d1bf074.png"	"강력한 하수인에 암흑불길을 살짝 섞어 주면, 행복한 시간을 보낼 수 있습니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/678205cf5b4d1bc29266f8f61d032b1145e8e083dbaa0dece7934dfd64faf6da.png"
2628	1	"2628-fist-of-jaraxxus"	9	[]	5	15	3	"Matt Dixon"	4	"자락서스의 주먹"	"이 카드를 내거나 버릴 때, 무작위 적에게 피해를 4 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5a48ac5b57c696d20e67a63181bb0e1300b99d6507584d32a48e0385ccb4edd4.png"	""	"진짜 주먹은 아닙니다. 불타는 군단의 에레다르 군주도 손은 두 개거든요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/266496607a9fbd7d014d59f0ce1748f57673fb84b3684509ca57d266f486f869.jpg"
40957	1	"40957-blastcrystal-potion"	9	[]	5	25	1	"Zoltan Boros"	4	"폭발성 수정 물약"	"하수인을 처치하고 내 마나 수정을 1개 파괴합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e169de7b0f07ab99b6b5654e230a9cec63d0fa299cb5063cd92d7b29294a9131.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d631e54d7a89b4819b821269f2be7f0dac43937fcef9d87a5ee24ff7922114e.png"	"\"물약\"과 \"수류탄\" 사이에는 아주 큰 차이가 있습니다. 바로 \"차이가 없다\"는 차이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ed5724c68dfd14ceef508ff294d0d8382da5a973e36334e89864c42896babb03.png"
41872	1	"41872-bloodbloom"	9	[]	5	27	4	"Tyler Walpole"	4	"핏빛꽃"	"이번 턴에 내가 시전하는 다음 주문은 마나 대신 생명력을 비용으로 사용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ef8f578ba62752c6fd65e00b1b3aaabefabf845b5b58c9f8c502bdce8504da64.png"	""	"마나가 여러분의 도움을 필요로 합니다! 오늘 바로 헌혈하세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b3a31ec0397798d140b2d27766f7351c35ffb0ab28583d29da73a5801c7b3056.jpg"
46286	1	"46286-cataclysm"	9	[]	5	1004	4	"L. Lullabi & K. Turovec"	4	"대격변"	"<b>모든</b> 하수인을 처치하고 내 손에 있는 카드를 모두 버립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b0700f91e05097bb3a8500ed65ab72d12a74d66312252b79c8ff3b9026e5f90f.png"	""	"하늘에서 떨어지는 일억 개의 양초! 일억 배 뜨거워요! 도망가세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0391f7539ce587f22e3d1505929191459480921f17fbb96c45eb9f10367501a2.jpg"
56511	1	"56511-the-dark-portal"	9	[]	5	1414	3	"Paul Mafayon"	4	"어둠의 문"	"하수인을 뽑습니다. 내 손에 카드가 8장 이상 있으면, 그 하수인의 비용이 (5) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d19906d106d3c2612dc9acf704d9f5693990cf9d9292fd9e110baeca83ba5171.png"	""	"아제로스에서 일어난 온갖 문제들의 근원으로 지목되곤 합니다. 노움과 함께요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d61d27b66572aebbed869367dcda4399236f6fc1f4e218d34583a17bd504e6ea.png"
23	1	"23-bane-of-doom"	9	[]	5	3	4	"Raymond Swanland"	5	"운명의 파멸"	"캐릭터에게 피해를 2 줍니다. 이 피해로 대상이 죽으면, 무작위 악마를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/998f88aaf23787a441dd33007b16f2231d0b6e87c084e7cd661a91d64e79a726.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e03a169d70273da84c6f4727433d329a05f3f40f6775b87f2caff9539aaf492c.png"	"임프도 악마입니다. 현명하게 선택하세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/874905e803203de4b822474462ceaebf303aca9e81dde80d3406c30c7ec335bf.png"
1985	1	"1985-demonheart"	9	[]	5	13	4	"Kerem Beyit"	5	"악마의 심장"	"하수인에게 피해를 5 줍니다. 대상이 아군 악마면, +5/+5를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e69b04f2a15375563afaf9439ceb1635df958bbb87b870f7b68617d94af97e61.png"	""	"친악마 단체에 소속된 사람들은 모두 흑마법사라는 사실, 아셨나요? 놀랍네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/adc4bb10fe1bc7fb158959406fa0665658010de113f7bb1fc4f51ad94c863b29.jpg"
41874	1	"41874-feeding-time"	9	[]	5	27	3	"Jaemin Kim"	5	"포식"	"하수인에게 피해를 3 줍니다. 1/1 테러닥스를 셋 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b0f12bc6ac799ffaf127358cb96d65f82b44e9ef0317cf29646852fe7798879d.png"	""	"겉보기엔 1/1이지만 먹성은 4/4입니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1e042bd28ec7fa771a0039b6335a23a3371b8d4ef4e83eeb11c818135bf64e75.jpg"
1100	1	"1100-siphon-soul"	9	[]	5	3	3	"Tyler Walpole"	6	"영혼 착취"	"하수인을 처치합니다. 내 영웅이 생명력을 3 회복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/52bc5e94699193c1c1e64129c779845787055ef8a3c2c495e0f0d71fc3cd3665.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3ada0fe0b233a87bd1af9440e285463af41c625ec91df757e7bd2a35f3ac5f39.png"	"자신의 영혼은 착취하지 마세요. 기묘한 무한 순환 고리에 빠질 수도 있으니까요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a83d5df93aa15d89c07a6a75d894a4011be17cda2ed3cdc66e4044eba71d5c10.png"
2632	1	"2632-dark-bargain"	9	[]	5	15	4	"Paul Mafayon"	6	"어둠의 거래"	"무작위 적 하수인 둘을 처치합니다. 무작위로 카드를 2장 버립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/23f5224f7e898fb474019b98407fac0499a3f582cd0746b873cda6aa3e80bdc9.png"	""	"거래이긴 하지만 양쪽 다 잃기만 할 뿐 얻는 건 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a80fd81e42aa50af0d87840075f8b865f2b4321c989ebb6bf3805052aa9a17ee.jpg"
