id	collectible	slug	classId	multiClassIds	minionTypeId	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage
47439	1	"47439-clockwork-automaton"	12	[]	17	4	1125	1	"Zoltan Boros"	4	4	5	"태엽돌이 전투기계"	"내 영웅 능력의 피해량과 치유량을 2배 증가시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df0736bb183720a0257f298a0325291fd8abf06842539ac0773505ce1a2b0e40.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e94e31b030d2469e4539342bc4be1cfcf3fc83ea19b601954010b9802049e1d.png"	"방황하는 기계들이 모두 길을 잃은 것은 아닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8be615882e51aaa0feaf2b72ba7deb406a8db624b620efc960f8522a2540f69d.png"
59452	1	"59452-lake-thresher"	12	[]	20	4	1443	1	"James Ryman"	6	4	5	"호수 트레샤돈"	"공격하는 대상 양옆의 하수인들에게도 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c95fdd4e3ff774c62ea48dbaafde57010677cf5472cfd566603eccf74f9fbd0e.png"	""	"\"호수에 괴물이 있다고?!\" \"괴물이 아니라 개리야.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a9ceb5a631f44ce7e90c043ae7099769337c0f66c54ac479f203a7c17c6b3fde.png"
2258	1	"2258-volcanic-drake"	12	[]	24	4	14	1	"Lucas Graciano"	4	6	6	"화산 비룡"	"이번 턴에 죽은 하수인 하나당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb3f446a9d26ac62e929c02079abdbce96362bb701b87e935bfb94449aaad319.png"	""	"화산의 비룡은 불 대신 용암을 뿜어냅니다. 토륨 거점에 있는 상인은 이들에게 남몰래 속쓰림 방지제를 팔아 꽤 짭짤한 이득을 보고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/778b350330da1aecd94415ea8fa2b255414086134c5a1cbabe5b7e49ea8d3d04.jpg"
38832	1	"38832-scaled-nightmare"	12	[]	24	4	21	4	"Luke Mancini"	8	2	6	"비늘 덮인 악몽"	"내 턴이 시작될 때, 이 하수인은 공격력이 2배가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0e0743600fab89f03d93358dcef162f1086a64140edc59b1c0d05b26f596488c.png"	""	"용족만 아니었다면 비늘 덮인 가즈릴라라고 해도 믿을 것 같군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7a33e84446efa38f4793d0405734421706e502d5a5a2293c1b3ebba62468909.jpg"
40337	1	"40337-wind-up-burglebot"	12	[]	17	4	25	4	"Jim Nelson"	5	5	6	"태엽돌이 강도로봇"	"이 하수인이 다른 하수인을 공격하고 생존할 때마다 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e3c11a2bebc38fc4b082194a564e95bed9f7f445cf48e7f9ee7f9971c105d251.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/034edccb0bd5610ed9e24c094d18fb70f4b0874663c9b6a43cee328a5e21a357.png"	"죄는 미워하되 로봇은 미워하지 마세요... 그 로봇을 보낸 사람을 미워해야죠!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/655f55e472c0825a42c328cfe3ac4b583a0d1cd88164ca783aae5fa1c934f529.png"
1687	1	"1687-core-hound"	12	[]	20	4	2	2	"E. M. Gist"	5	9	7	"심장부 사냥개"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f264c8625b405da68508d4f34cea5b0c2f1813345cc3dce3eba6ea59223fb47.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8cc37356aa01de6d3b1e68be3450b83d643a1c74bc6d38404722e041a606a45d.png"	"심장부 사냥개를 길들이는 것은 불가능합니다. 당신을 잡아먹기 전에 다른 사람을 먹도록 훈련시킬 뿐이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2851d123349018121e1199a50019b08f805edb83f9aa33aefbdc8844bb2705ff.png"
336	1	"336-baron-geddon"	12	[]	18	4	3	5	"Ian Ameling"	5	7	7	"남작 게돈"	"내 턴이 끝날 때, 다른 <b>모든</b> 캐릭터에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8169f024a761938406ce2d6d5045fa3d40ecb153e82d611e76095a9c1ce9a017.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/929df2c181b7b4d287525088274157e25644d346e2e6633204e4b56b6d0f7c16.png"	"한때 라그나로스의 충직한 부관이었지만, 지금은 실직자입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b6f99d4a77a2e83cacb03a8628912c771017f3d8b8f7dcbaafb5305b598ee08.png"
2522	1	"2522-captured-jormungar"	12	[]	20	4	15	1	"Gonzalo Ordonez"	9	5	7	"사로잡힌 요르문가르"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7c71081930298b095a9f493e366bcc8f9fdda6bf5167061fb6ecfa99fb1d29f8.png"	""	"애완용으로 기르는 것도 가능합니다. 매일 동물원 하나를 먹일 식량을 제공하고 집채만 한 수조를 청소할 각오가 되어있다면요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ba7aae1950c1ef97a92afdd1c833bc045f7fea4576573d63de71fac5ca5700a.jpg"
43515	1	"43515-corridor-creeper"	12	[]	20	4	1004	4	"Nick Southham"	5	2	7	"징그러운 지하 벌레"	"내 손에 이 카드가 있으면, 하수인이 죽을 때마다 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/955b21bbbb48703a97b3986704f09fbaa8a17542c4e1b85904f1bd3dcc26b2ec.png"	""	"지하의 하수구 냄새를 특히 좋아한다고 합니다. 신기한 건 코가 없는데 어떻게 냄새를 맡느냐는 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2236d167cb030cc8c793dd0012f3ef83ed36c1d02e52e66c045a425158a7a040.jpg"
54837	1	"54837-arcane-devourer"	12	[]	18	4	3	3	"Ivan Fomin"	5	5	8	"비전 포식자"	"내가 주문을 시전할 때마다 +2/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0e83252057bb5ea6da518ab2e32d00502e641ccc250eab9288e2cf0db0e04648.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1375cd378b2f318be67868811ffd9352cbb823d6e15fdd0ff223ef9ab9abbbed.png"	"주문에 간을 좀 한 게 입맛에 맞는다고 하네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8845081f7e769cf76f533323729d0ebbfe0b746c561ebe5c7ec95a9704ac12cd.png"
374	1	"374-ragnaros-the-firelord"	12	[]	18	4	4	5	"Greg Staples"	8	8	8	"불의 군주 라그나로스"	"공격할 수 없습니다. 내 턴이 끝날 때, 무작위 적에게 피해를 8 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b354672421bb05873efd6c50fa4b6d6277c28351fc98ea65ae3150018e5cea26.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bce9883ebf22f8f6847a080a84825bcb077b0152684806b2eca5da693b27c3dc.png"	"라그나로스를 소환한 것은 검은무쇠 드워프였지만, 이들은 결국 불의 군주를 섬기는 노예가 되고 말았습니다. 이렇게 라그나로스를 소환하는 일은 원치 않는 결과를 불러오는 일이 많습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97ebdf56f7ca6fded7d6394a635f56f7d517c62f876701f1b72eb3b2fd49f2eb.png"
2081	1	"2081-foe-reaper-000"	12	[]	17	4	13	5	"James Ryman"	9	6	8	"전투 절단기 4000"	"공격하는 대상 양옆의 하수인들에게도 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/23b103dc123903c269c6ead0bfe1bffb1d0c007f72e2eaa503333385112f32a9.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6527bb3505de635cada9a1b7e85fc393742b6b7abf1c2367a541fc01af28868.png"	"이 친구에게 전투에서 적을 절단하는 것과 벼를 베는 것은 사실 별 차이가 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/faaab6407d93337520f3b61eb2eb388eaa9a12193a3e3691d5f1dc19cae8e757.jpg"
2280	1	"2280-chromaggus"	12	[]	24	4	14	5	"Todd Lockwood"	8	6	8	"크로마구스"	"내가 카드를 뽑을 때마다 그 카드를 복사하여 1장 더 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cfbc23b85b4c67a101192404370bd391a3b06d8c5d31a99cbce2151d719fd382.png"	""	"왼쪽 머리와 오른쪽 머리는 매번 \"오늘 뭐 먹지?\"를 두고 싸운답니다. 결국 먹는 건 또 라면이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f68735512f9c1e5ef36cdffd01cae52a19c5612f17dab43a03e7b12eff1a056e.jpg"
46658	1	"46658-cauldron-elemental"	12	[]	18	4	1125	1	"Luca Zontini"	7	7	8	"가마솥 정령"	"내 다른 정령들이 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/86a0db8c63fa0b90d055726c9b6facaad598fa54dfe3ec78fb944a24847d1fc7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8da23280defae825ce525b3575fb4fcf487e2b85d04d1661bb612dd2efe02e95.png"	"생활의 팁: 버려진 가마솥에 정령을 넣으면 훌륭한 장식품이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7c7e4d69df2e6dce439f3dc374ab1a4b910138576857555c48e444becefb79f0.png"
57194	1	"57194-supreme-abyssal"	12	[]	15	4	1414	1	"Clint Langley"	12	12	8	"궁극의 심연"	"영웅을 공격할 수 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ff8448e4221583af52a49ec050a2e54a2b336583910f7d5c7b4954b35725466.png"	""	"하수인들만 죽어나겠군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4eab90173408c62297458032b557f5d98816aa2f02ddf9cf60e2641b251e9e59.png"
411	1	"411-nozdormu"	12	[]	24	4	3	5	"James Ryman"	8	8	9	"노즈도르무"	"플레이어들의 턴 제한 시간이 15초로 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a7d8d30a8b221b89331b4e4efa602734235947e6656ebc25d4e5381d77e33782.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/64035d2d3ed6fb831c39c128761158613c941e9eeb7444b092e44bfda0b46ba9.png"	"여기 뭔가 써야 하는데 시간이 모자라네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0b9dc4dd2820e92208be9e7e6ec2203e2ec742c7eb3ee1dff24a9f850821290c.png"
2084	1	"2084-mekgineer-thermaplugg"	12	[]	17	4	13	5	"Trent Kaniuga"	7	9	9	"기계박사 텔마플러그"	"적 하수인이 죽을 때마다 오염된&nbsp;노움을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/05e278e088f4c5c94994f84a9757420ea0c9e1e306bb4723e707d584c64a16fc.png"	""	"진심으로 상대편을 안아주고 싶어 하는 것 같습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2fb98cce83195335f05285e0c45dfa51c2219b1764a834976010d3c2dc8b5830.jpg"
41315	1	"41315-ultrasaur"	12	[]	20	4	27	1	"Laurel Austin"	14	7	10	"울트라사우루스"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d8f7c07feed091cd57569f5c6d3699c1a86f55df7f4f3fb8a972e238b8c52731.png"	""	"긴 목이 진화하여 더욱 긴 목을 가지게 됐습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e5a7cf81bf2c1a687fc36afea7db99a9f148a7799c9164165eeb7f14a6caa37.jpg"
993	1	"993-mountain-giant"	12	[]	18	4	4	4	"Samwise"	8	8	12	"산악 거인"	"내 손에 있는 다른 카드 1장당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f4bff2f0e5f1909e9c91bf82eee6097d582b6525f632a53c750c22bc700189c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d8c5cfa823617ba8081473acc77069704fc287fbf883c6bf2b0011399f02c682.png"	"이 친구의 어머니 말로는 좀 통뼈라 커보이는 거랍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1151316a49095434581f4c6dcba1ae8dc81e889ed7feb5f658c72048c3a7023c.png"
2233	1	"2233-clockwork-giant"	12	[]	17	4	13	4	"Dan Scott"	8	8	12	"태엽돌이 거인"	"상대편의 손에 있는 카드 1장당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f63519bd422e1037ba190ad8e7660878123aa02afaff3e3bbc4799ec9e1bf1ff.png"	""	"산악 거인과는 숙명의 라이벌입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/39c3fbe3ea73f620c0b5ba972ea92338775190023eac4f6f866e3aea03f7e872.jpg"
1372	1	"1372-molten-giant"	12	[]	18	4	4	4	"Glenn Rane"	8	8	20	"용암 거인"	"내 영웅이 받은 피해 1당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/172e99341cf53631932bd8f910eb6266077c1afd74dc2adc75eba60cbda5a355.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/282b0f6ccc26ad258fd306a6f821bed89dbf985019fa33ddb817d2f7031a1ce2.png"	"늘 속이 쓰립니다. 용암이 가득 차 있으니 당연하겠지요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41973d34811c701a7cb105942231b3409986aa37192efb75b266c07d26717b49.png"
