id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds
54834	1	"54834-righteousness"	5	[]	5	3	3	"Luke Mancini"	5	"정의"	"내 하수인들에게 <b>천상의 보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a5b27c7bbd9ac2a9c138258c7632771197df0a9ad3ba1a1ff9051220ea1c4610.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f3f4dd61a7d46264509e89bd7f37faa25647fcd031fe3e2e2a2eb1ce651f7a71.png"	"정의를 온 몸에 두르세요! 귀환할 때 편하답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e749e89280b281d68cc4707afd4855019566eaedffbb6f30a0cd74cfcc8b04d.png"	[3]
43384	1	"43384-call-to-arms"	5	[]	5	1004	4	"Konstantin Turovec"	5	"긴급 소집"	"비용이 (2) 이하인 하수인을 셋 <b>소집</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4161fb82571bbd08e5f5fe805d8ac992e3b6cd7cb1f173f2805ac848b7778c30.png"	""	"급하다는 말에 하수인이 셋이나 달려왔습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d61d16a1d3e5db8a40c2b19e6117a11a0ca88382f5dbec446cfa554066853b97.jpg"	[39]
41864	1	"41864-spikeridged-steed"	5	[]	5	27	3	"Jim Nelson"	6	"가시가 돋친 탈것"	"하수인에게 +2/+6과 <b>도발</b>을 부여합니다. 그 하수인이 죽으면, 스테고돈을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5fea76f214431d170822cdde7b8692fcd585ad962f9d9e353786f303b744c012.png"	""	"기병보다 강한 게 뭐냐고요? 공룡기병이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/86aa7d3725d227a324bbf0675e7d2b6ace10d9ec3a5860e7172cd04d15d5c0fc.jpg"	[1]
45877	1	"45877-level-up"	5	[]	5	1004	4	"Wayne Reynolds"	6	"레벨 업!"	"내 은빛 성기사단 신병들에게 +2/+2와 <b>도발</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d3fac078b6d20bc8543b34ac167a57295b8378bd920e0668cd9320805f944995.png"	""	"레벨 업? 응 축하!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f133e5b18db574624ac1155fbdb99272c2d580b06503029683516e323c77e1b6.jpg"	[1]
53827	1	"53827-pharaohs-blessing"	5	[]	5	1158	3	"Arthur Gimaldinov"	6	"파라오의 축복"	"하수인에게 +4/+4와 <b>천상의&nbsp;보호막</b>과 <b>도발</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66ccd9890f9b6873a2b168bcee953061919a310c9484d45ecfea20899f945b13.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6f49c587417a5ae384a4ed02f7aba1a035478844f5c21c4555d4a33dda72911.png"	"파라오가 전생에 안녕로봇이었을 수도 있겠군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/78cb30c35346af56c5886460c67e4264534f5523c192009914e4579d8dbd8e86.png"	[1,3]
49009	1	"49009-kangors-endless-army"	5	[]	5	1127	5	"Dai Yang"	7	"칸고르의 끝없는 군대"	"아군 기계 셋을 부활시킵니다. <b>합체</b> 효과도 유지됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f1d32dbfcaa7b39519c4b4c03a6dbdd9099efd14acc73050bc1d08d3f80ad839.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a9ccc85733051698b1bd518e81be1479d2b45bbe7e270dfa8f60c8d375a66c6.png"	"\"셋이잖아. 셋은 끝없는 거랑 거리가 멀어.\" - 여백작 애쉬모어"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc474bdfeb584de4001fa5908d1001954bb51f9dcdc8e3bb546b96d4cdb67d59.png"	[66]
50019	1	"50019-a-new-challenger"	5	[]	5	1129	4	"James Ryman"	7	"새로운 도전자"	"비용이 6인 하수인을 <b>발견</b>합니다. 그 하수인에게 <b>도발</b>과 <b>천상의&nbsp;보호막</b>을 부여하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90bf0d6751273ca3097b2e19324a81615c65ff64d039f02b60161062bdabd6de.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/60844cd0faad9c1eb5f779b7fea55f21693cc8c085af4dfa838039314639e4a5.png"	"...설마 '그' 도전자는 아니겠죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ade781a6845577e9348c56afcf0bde19c8efda321965351b411a3ea17ca4fcd.png"	[1,3,21]
59602	1	"59602-commencement"	5	[10,5]	5	1443	3	"Zoltan Boros"	7	"수여식"	"내 덱에서 하수인을 소환합니다. 그 하수인에게 <b>도발</b>과 <b>천상의&nbsp;보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cc1e143a972483962da4c2757fadf1287494f45dadca71531e5783806fc352d2.png"	""	"“졸업생 여러분, 이제 여러분도 신성한 책임을 어깨에 지고 있음을 명심하세요.”"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/22b4e0c82077958fd7ad9f39bfbd6f7fc47950223133bdaa8176d48c83b74631.png"	[1,3]
1189	1	"1189-silence"	6	[]	5	3	1	"Zoltan & Gabor"	0	"침묵"	"하수인을 <b>침묵</b>시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98b2145510e9d57440ca20d5e6732685897dfaa3179ce312240075a17531ccba.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f97eb66da382d98a8bed91e68f5d6c828782bd79d9622af925af944b9f816710.png"	"적대적인 주문 시전자나 사악한 리치를 상대할 때, 그리고 험상궂은 주정뱅이 술집에서 아제로스 노래자랑이 열렸을 때 유용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4c7ec8136b0f5b2da10cd581badab38ea1dadf6e8f6db3a989b392c84251a588.png"	[15]
41494	1	"41494-awaken-the-makers"	6	[]	5	27	5	"Konstantin Turovec"	1	"깨어난 창조주"	"<b>퀘스트:</b> <b>죽음의 메아리</b> 하수인을 7회 소환해야 합니다.<b> 보상:</b> 희망의 감시자 아마라"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ffeeab79fa0478a1da55ec835d94abe80f059613fe549e6ff8c0857bf5df39af.png"	""	"계속 '5분 더'를 누를 거면 왜 알람을 켜 두는 걸까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e99629cbe2d7fdcaac3858ccb9155ae7759524e334b47fe3f8c7596211f6fad5.jpg"	[12,31]
48759	1	"48759-cloning-device"	6	[]	5	1127	1	"Anton Zemskov"	1	"복제 장치"	"상대편의 덱에서 하수인을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f85daba8a8f15e23f512b9c6fe4cf2206ba669a74e1a3dc0723443ad7eb65a4c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5a8a650fc62a2d340471c71a70aade9076d3f29a696901630b3724a4f4d61cfc.png"	"리모컨을 두고 싸우는 것에 제레크가 넌더리가 났나 봅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f53b2566fadde527cce9b8b6ee261b5d449e035b36bf1d1f1fbf52bd8ff7ad35.png"	[21]
53932	1	"53932-embalming-ritual"	6	[]	5	1158	1	"Ivan Fomin"	1	"방부 의식"	"하수인에게 <b>환생</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dfcb6130d9e18349b49ce756963e99af9ccb6183aaaf2101c423b2ca4718cbf3.png"	""	"\"내가 새로운 고양이를 데려왔어!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5787620770bc2a4e3bb6b8a4ce2ac9f0b61d6a7d98613a497397676edd772d0a.png"	[78]
56595	1	"56595-renew"	6	[]	5	1414	1	"Konstantin Turovec"	1	"소생"	"생명력을 3 회복시킵니다. 주문을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66bd8a3f4222e5354ed75cd036e5d70ad7cb416c2820e567b23faf1d360a44a6.png"	""	"생명력 회복은 물론이고 무드등으로도 쓸 수 있다는군요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09070a821eb097424270c31216c91cc3f917b2feccaa18d73efa62fce83ef2d6.png"	[21]
58974	1	"58974-draconic-studies"	6	[]	5	1443	1	"Kagi"	1	"용족 탐구"	"용족을 <b>발견</b>합니다. 내 다음 용족의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/55135eecab294caa29fbb024692fe12cd592bea553b0e6ce44874c10ac44dcc2.png"	""	"용족 탐구학과 학생들은 불태워지는 빈도가 높습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a785c890fed861afe0c0b1949ab90bc3390d3c241aa3aec64cc0035f453d59e3.png"	[21]
39468	1	"39468-purify"	6	[]	5	23	1	"Rafael Zanchetin"	2	"정화"	"아군 하수인을 <b>침묵</b>시킵니다. 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9be7c70f972730f73a2c997dd6a63346f44d93cd42908b192489fa3a997248f5.png"	""	"따뜻한 물에서 뽀득뽀득 씻기는 것보다 효과가 더 좋습니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/79150677cc7c465e1bf532ba463c39ee40103ae1c8b4ebd3bdfddc3526b05c50.jpg"	[15]
41169	1	"41169-shadow-visions"	6	[]	5	27	4	"Nutchapol Thitinunthakorn"	2	"암흑의 환영"	"내 덱에서 주문을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0ce28be9aa68cb3bf1dfd0fce224cb35bf33bcb1168dcf0dd438b2633f83427.png"	""	"이건 새 모양 환영입니다! 그리고 이건 토끼고요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61de2d119eb3cb84c9f7db6b1439b557f6d984bd761c4420834adeed6b2b6452.jpg"	[21]
42992	1	"42992-spirit-lash"	6	[]	5	1001	1	"Zoltan Boros"	2	"영혼 채찍"	"<b>생명력 흡수</b> <b>모든</b> 하수인에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5091946eee6f47c5c2cb890f77c301be2c798bad7fb1ea5c0eb27305b7154a38.png"	""	"네 영혼에 채찍을 안겨주마!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d2976cb7e1ce8c5a74fb176368ed2600ecad5a7ea50f2c245ad4814a5d6f5b95.jpg"	[38]
54425	1	"54425-penance"	6	[]	5	1158	1	"James Ryman"	2	"회개"	"<b>생명력 흡수</b> 하수인에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97d5bcb523a4cce526859ae5eb534651f5884738ab81589e583c364ae682238a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/824137e8af8c1e813227e3c3e03f4923f8404167a42148223c5b38301e433996.png"	"아주 오래 전에 본 거 같지만 기분 탓이겠죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/18a9d19bf0f58ebdf05feddfc9ed9898364cc442a8e5af726f04845b2c1f78a5.png"	[38]
1935	1	"1935-velens-chosen"	6	[]	5	13	1	"Alex Horley Orlandelli"	3	"벨렌의 선택"	"하수인에게 +2/+4와 <b>주문 공격력 +1</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eb5b21920317e7e5649ad5a94bfa31d736044272dd0615cdd480600dfbbfe5b6.png"	""	"벨렌이 누군가를 선택할 때마다 이렇게 외친다고 합니다. \"그래, 너로 정했다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bff58705dae0ec44376c4acb71ead3c9ecfad1a9a0e158a23f273b42ea28521c.jpg"	[2]
45353	1	"45353-twilights-call"	6	[]	5	1004	3	"Mauricio Herrera"	3	"황혼의 부름"	"이번 게임에서 죽은 내 <b>죽음의 메아리</b> 하수인 둘을 복사하여 1/1 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/152477f4d39ecfba676ad7dc03f17c650684b8a64b0974fdfdcb5a19499c415b.png"	""	"갑자기 부활해서 많이 당황하셨죠? 도움이 필요하시다면 1번을 누르세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c1e9889bb44421e54e642e5dd1babb80d221247b14122f510eccb6a751d84460.jpg"	[12]
56090	1	"56090-dark-prophecy"	6	[]	5	1403	3	"Vlad Botos"	3	"어둠의 예언"	"비용이 2인 하수인을 <b>발견</b>합니다. 그 하수인을 소환하고 생명력을 +3 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bda489df1811fa4f2b5e3e677cc7e2a12c252f0d53c7d7840cf236aa9e64f411.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7c91574f37fa2b9d6b1b15a776e26289a0bd91bc4f320db764983cd28d5344dd.png"	"부인 라줄은 항상 암울한 예언을 남기죠. 행복하고 복슬복슬한 예언은 왜 안 하는 거죠?!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/31b23ce3a023974af03440537622ba6245c3eca372d4509e1fb27684092847e8.png"	[21]
56623	1	"56623-apotheosis"	6	[]	5	1414	1	"Eva Widermann"	3	"절정"	"하수인에게 +2/+3과 <b>생명력 흡수</b>를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a2ddf5267423546481e06a35b4295ba897dffe7e65fa6300c63eb6cbe792245a.png"	""	"\"하수인, 힘을 원하는가? 원한다면... 주겠다! 생명력 흡수도 함께.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b1a4b77a3aa0a8a011eb9480330181e9069b3da50e0bbffa937f8215ec9b1aa.png"	[38]
1366	1	"1366-mass-dispel"	6	[]	5	3	3	"Sean O’Daniels"	4	"대규모 무효화"	"모든 적 하수인을 <b>침묵</b>시킵니다. 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dbd1b92f012c7081544706e9902bb7594ac67062e6cb91cf82d319b144b54823.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/53fd402988daea9bacb82ca82ea4d419a21d12dc8e6c882a72b6821dd57000b5.png"	"강화 효과와 힘, 희망과 꿈까지 무효화합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2ed2c3ba88650b2c7182d35573edaa952f365c3a1a06fc8b16ccf820fbb9be4c.png"	[15]
42597	1	"42597-eternal-servitude"	6	[]	5	1001	3	"Zoltan Boros"	4	"영원한 족쇄"	"이번 게임에서 죽은 아군 하수인을 <b>발견</b>하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1405704ef7a0d9f473f24d46e12b783f159a7c799dd7bdce9492e5686748fb74.png"	""	"이야, 야근이다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c3cc88fc80b5f9d9dc393941fdb8ea2f5592a955b75728dce48e8e50c7107832.jpg"	[21]
51847	1	"51847-unsleeping-soul"	6	[]	5	1130	1	"Matt Dixon"	4	"잠들지 않는 영혼"	"아군 하수인을 <b>침묵</b>시킨 후, 그 하수인을 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4fd796a097f0623ca8a3745b0f374e85f7a4e19ca2ed76c7ff93c36b98fc6af7.png"	""	"\"제가 영혼들이 들으면 기분 좋은 소리를 낼게요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9637116971b37968049d1f928c23d3ddb9147febfd6661f42597973e10e3c6aa.png"	[15]
54873	1	"54873-grave-rune"	6	[]	5	1347	1	"Eva Widermann"	4	"룬 새기기"	"하수인에게 \"<b>죽음의&nbsp;메아리:</b> 이 하수인을 둘 복사하여 소환함\"능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9ee49076e8b6bd14df57ee7d45fbfe9c30088330bf633620bc0917185775a9d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28a069734abd1781613a3f9d87fa52a2ab361417810d635a8765021c5d186eab.png"	"토그왜글의 미궁에서 발견한 이상한 상자로부터 비롯된 룬입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/35d46aaf0d4e0a2e2f9ebc87243d4af0798e88178dc29b06e36e6f9777a28e87.png"	[12]
55245	1	"55245-time-rip"	6	[]	5	1347	3	"Arthur Bozonnet"	5	"시간의 균열"	"하수인을 처치합니다. 갈라크론드의 강림을 <b>기원</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/82e5608cdc845b8916bae7c51885a36a0baa3a59bf349c2771ef8002cb329b71.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a2bae58ae77d1e3d323e2a8f1c6b3b91b3b24572423762a8fd4e48fbecc54937.png"	"균열 속에 넣어서 꼭꼭 숨겨버립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e8143efbb3af8935276dc4b560716492d4b3f2db8dfe6a2d7dfada5f71c105c4.png"	[79]
42009	1	"42009-free-from-amber"	6	[]	5	27	3	"Anton Kagounkina"	8	"호박석 속의 괴수"	"비용이 (8) 이상인 하수인을 <b>발견</b>하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8fbeb7e93a876294c633d899317cd1888626a809d97ab886eab098c818d4155d.png"	""	"짜잔! 하수인 DNA!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ac85d563d5d136daaf152d152f92b41e569d72c1f58154f60d45cb85cfe84ad0.jpg"	[21]
54431	1	"54431-plague-of-death"	6	[]	5	1158	4	"Zoltan Boros"	9	"죽음의 역병"	"<b>모든</b> 하수인을 <b>침묵</b>시키고 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb269ca7b4bbfd910faf4d226b95e9822149c5e8da78411500ce653a12701246.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/29d7c901c8078c3b728d71f988fa05de9019aabef2847bb648c3a5ada5974be4.png"	"뒤틀린 황천보다 더 끔찍한 곳이 있었군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d14e73a683edb76c989c50717f478ee2ed78d42923266b710a32079d23471b7.png"	[15]
990	1	"990-conceal"	7	[]	5	4	1	"Steve Hui"	1	"은폐"	"내 다음 턴까지 아군 하수인들에게 <b>은신</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ba932e66f69a5f4205dd46bcd08d1e406070a2da7feb95c85e8f732a18c890a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/308be3603bc257d5b34da1e8f5c07c0bd76c53e10e13607639301d348b0dc4ce.png"	"도적은 모든 것을 은폐시킬 수 있습니다. 근데 이건 어디서 나는 냄새죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c4873fad47cfac8366bd46a282d10333cf1463da0bead4d2e0f75b2da3e8f8d4.png"	[6]
38393	1	"38393-journey-below"	7	[]	5	21	3	"Zoltan Boros"	1	"심연 속으로"	"<b>죽음의 메아리</b> 카드를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/548765565dcf248c0d92495cd359ac10ccd52f6ffe7f2f9a12a92e6cebdbf69d.png"	""	"심연에는 정말 많은 것이 도사리고 있군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/81685c5f0c0750f8daa6e1ad2a02ef9750731f8165db47c4c5a35a1e44b0b4a0.jpg"	[12,21]
41222	1	"41222-the-caverns-below"	7	[]	5	27	5	"James Ryman"	1	"지하 동굴"	"<b>퀘스트:</b> 이름이 같은 하수인을 5회 내야 합니다. <b>보상:</b> 수정핵"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/015d30680c1ed17f7604f717e0c31360cf89d990d107bf898608b5cb542c6334.png"	""	"지하에도 선술집이 있으면 참 좋을텐데 말이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5eca1cdb9ed7298ec968924e0756bf2f2d5aa3d8a52587347649a85314bb19fb.jpg"	[31]
42011	1	"42011-hallucination"	7	[]	5	27	1	"Daria Tuzova"	1	"환상"	"상대편 직업의 카드를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f3c820b15f0b4ab7738715a5745aef13df09227d64dbf587dac78217df4fd41.png"	""	"환상 속에 카드가 있다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/deb84a5205ba96e5f222f0a950a924e17d13e427a0642daff0d8669ca602f0fe.jpg"	[21]
42665	1	"42665-leeching-poison"	7	[]	5	1001	1	"Ben Thompson"	1	"착취 독"	"이번 턴에 내 무기에 <b>생명력 흡수</b>를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/080f44e5982c874c8fd73286dcfa9c4a286092918b0dd93bb6f5294c5ad88c6b.png"	""	"그렇다고 이 카드를 만들기 위해 누군가를 착취한 건 아닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d9546200e4d682af4fb29e7fd733047f267829ad2e55c70e3eaa795775f5c10.jpg"	[38]
55097	1	"55097-praise-galakrond"	7	[]	5	1347	1	"Andrew Hou"	1	"갈라크론드 만세!"	"하수인에게 공격력을 +1 부여합니다. 갈라크론드의 강림을 <b>기원</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3c9d8d626d13beee872a1a37192852b42d46eb295e7fd0fecd270c665894a6e5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6fd9d2d3ca2b5d662e141569550342946c7c5e1589a42fa04074caf1ee69597.png"	"\"갈라크론드, 3장 12절, '으르렁! 크아아! 크아아앙!' 이 지혜로운 말을 함께 되뇝시다.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8c5989c20cf4884176467ae6a07ba3f476493a979d711c9540f3fc88c3502158.png"	[79]
55095	1	"55095-dragons-hoard"	7	[]	5	1347	3	"Luca Zontini"	1	"용의 보물"	"다른 직업의 <b>전설</b> 하수인을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/52a0a64fe9a147318f6a757be0098eae36a62258bcfcdc86a143a8eb2cc1e1cd.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f7acec69f668e0cce2f61b453b0b4fd6b498e6d075984dfa09204e779ac016c.png"	"다행히도 밀하우스와 초는 직업 전설 하수인이 아니군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5522a9ba2f06f18b178c4c91ee76dd1469941dee3e4564d9c9ff65e30d1b3973.png"	[21]
268	1	"268-cold-blood"	7	[]	5	3	1	"Alex Horley Orlandelli"	2	"냉혈"	"하수인에게 공격력을 +2 부여합니다. <b>연계:</b> 대신 공격력을 +4 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3819d59e91e485c1fe971c3bc1fc0f1d218fb1a6146f79c12bcb9acd8e9ae920.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/933d7920318238281cfa06f731891e43ead42cb0599140a8cbc1ca13748b7e2f.png"	"나는야 차가운 도적 남자."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0618e3f1a104443fee211d9cc632c6748e23ff104a7b37c8aa92c6059397aa53.png"	[13]
904	1	"904-eviscerate"	7	[]	5	3	1	"Ariel Olivetti"	2	"절개"	"피해를 2 줍니다. <b>연계:</b> 대신 피해를 4 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5794c5749ac0a25bfd816481f3fcad0bdc69015a269604bd074205daa59562a8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f3a9d69e207fdbaa14c56b1047e626484c105bf2a59a53374235619d7a66a02c.png"	"단점이 없는 건 아닙니다. 팔꿈치를 삐끗할 수가 있다고요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/961b4f350f0df304683991764a1515a9befa76584a2f77c650253d6d342b1b9c.png"	[13]
40698	1	"40698-jade-shuriken"	7	[]	5	25	1	"Izzy Hoover"	2	"비취 수리검"	"피해를 2 줍니다. <b>연계:</b> <b>비취 골렘</b>을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8b698507834d684d16dd97248bdb74935e4a3705a9f479cdebeb5113a055ecac.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fef3ec129222068db75f6a59dea341a9f142d241c5e687e3103a354b73a5055b.png"	"몸에 박혀도 빼내서 의료비로 쓸 수 있으니 그리 위협적이진 않겠군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9628bc4c2866b7561f239dc0cfbc49dc25eba5b9d3023b8b927ee45bc6f06d2f.png"	[13,26]
42560	1	"42560-roll-the-bones"	7	[]	5	1001	3	"Zoltan Boros"	2	"뼈개걸윷모"	"카드를 뽑습니다. 그 카드가 <b>죽음의 메아리</b> 카드면, 이 주문을 한 번 더 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5a9232e3dcf0dcbada8a797485f73bc1444887aa05eb2169cd6a0be9e3c9ad96.png"	""	"백도는 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3746cd44a171e5d1ce4428c7040850ec4fb93d569a623ed929d79602fcd66aca.jpg"	[12]
45529	1	"45529-sudden-betrayal"	7	[]	5	1004	1	"Matt Dixon"	2	"갑작스러운 배신"	"<b>비밀:</b> 내 영웅을 공격하는 하수인이 자신의 양옆에 있는 하수인 중 하나를 공격하게 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/77576f4b5433138ade5c5909f2834cf30fac89edf0f7c8f44d65e71c8c082fd9.png"	""	"믿는 도끼에 발등 찍힌다는 게 뭔지 확실히 보여줄 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ccaf9f1db605c94a4d438ccf7a642ca68b4f764439429c59ed804ad941934237.jpg"	[5]
45520	1	"45520-cheat-death"	7	[]	5	1004	1	"Alex Horley Orlandelli"	2	"구사일생"	"<b>비밀:</b> 아군 하수인이 죽으면, 그 하수인을 내 손으로 다시 가져오고 비용을 (2) 감소시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cd0d365cda7d0e8778b85fa9b0613413c1f66eaaa607ea08f14c1df8594cc2de.png"	""	"목숨이 두 개라니! 이거 완전 사기 아닌가요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/14f482e821da4897aa0a4b686656fe0a2306695c07bbbb2cd0ea19d6516dcc54.jpg"	[5]
45535	1	"45535-evasion"	7	[]	5	1004	4	"Mauricio Herrera"	2	"회피"	"<b>비밀:</b> 내 영웅이 피해를 받은 후에, 이번 턴에 <b>면역</b> 상태가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5833234c33fae7b31f1fbd5635534bb3899cf6f96e8991d8111c68928070471a.png"	""	"회피할 수 있는 것: 무기, 주문, 책임"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/73803b28236b774435c391bf582ec4f5896cee3bad28bdf07d57382dd7b598aa.jpg"	[5]
