id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage
2519	1	"2519-eydis-darkbane"	12	[]	4	15	5	"Ben Thompson"	4	3	3	"아이디스 다크베인"	"내가 주문의 대상으로 이 하수인을 지정할 때마다 무작위 적에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8889543723217973058b5124d71dc00fd948c351465c8bbf993f0de4081d1c47.png"	""	"\"베인 자매\"라고 불리는 걸 매우 싫어합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8c772d8cdbd3cdc497e812065b464501a033e1e159ba940f2f36a547dd273045.jpg"
38782	1	"38782-amgam-rager"	12	[]	4	21	1	"Matt Gaser"	5	1	3	"암용 광전사"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3e963282c1049b8adcfaa47fd9e4d344e14893ee54629f5b5911151b23498f31.png"	""	"환호 위상"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cc01d518132f9905b681c5ede1c760cadffb538c4cd83356edb06d621add0378.jpg"
38868	1	"38868-twilight-elder"	12	[]	4	21	1	"Tooth"	4	3	3	"황혼의 장로"	"내 턴이 끝날 때, 내 크툰에게 +1/+1을 부여합니다. <i>(어디에 있든)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f68c8fb440be831c0d78302b60a0ec8e51180756d62b211b043a6f75bdab088.png"	""	"요즘 황혼의 젊은이들은 이해할 수가 없다니까요. 만화책이니, 록 음악이니..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7522a8dde234a844a8b9ad456724323e2c8cb7a86ee125a0a4137a76f2bef6c3.jpg"
40605	1	"40605-auctionmaster-beardo"	12	[]	4	25	5	"Matt Dixon"	4	3	3	"경매장 지배인 비어도"	"내 주문이 시전된 후에, 내 영웅 능력을 다시 사용할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/537f2fba24ca2179f2276686d07a5e80fbf447354574eff3b33ef904f9357a16.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/547ca96b26ad660199c630065d1bbeb00301cd1a3b53b40acb0779a8041add1c.png"	"가젯잔에는 언제나 불법 경매장이 성행했습니다. 그리고 인구가 폭발적으로 증가한 후에 비어도의 사업도 엄청난 호황을 누리게 됩니다. 물론, 도시의 다른 경매장들을 폭발시킨 후에 말이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cab72e51e06c35dfce8f42ff0a5225d2b704b7efc928d12d29d0ceb0d57799bd.png"
40389	1	"40389-fel-orc-soulfiend"	12	[]	4	25	4	"Arthur Bozonnet"	7	3	3	"지옥 오크 영혼마귀"	"내 턴이 시작될 때, 자신에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/50af9237dea3e966304ec540aa14730cab55f391ee5d93e5bb3848f67d55c3f3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0cf34de6e2a64f2c85655895bcb3d2d14d2387c1d9719abfe6f0a580cf283dc.png"	"\"오늘은 날씨가 참 좋아. 새들은 지저귀고, 꽃들은 향긋하고... 이런 날에 너 같은 아이들은... 지옥에서 불타야만 해.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0a32a497052543f1689e9cb53e638de50007279be98cf2d4fb9c3fcfcecd423.png"
41925	1	"41925-humongous-razorleaf"	12	[]	4	27	3	"Tooth"	8	4	3	"거대한 칼날잎새"	"공격할 수 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/782d36849c59d2229ff263339a0cb449a36b6a6f362b671478cf6d529592decc.png"	""	"고블린들을 좋아합니다. 크림 소스에 찍어 먹을 때에 말이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/538832396ebcac36163359674fd046f902b1da94e2b8fe5735715af413ba4565.jpg"
45309	1	"45309-drakkari-enchanter"	12	[]	4	1001	4	"Steve Prescott"	5	1	3	"드라카리 마법부여사"	"턴이 끝날 때 발동하는 내 효과가 2번 발동합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/87efae941389220febe2628cc520d80e20528eb600f329f641b212b85fbc225c.png"	""	"드라카리 마법부여사들은 말 끝을 언제나 반복합니다. 언제나 반복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0e000d7a906def76e60b2395b40befcfa01030107fe00e43190daddad9a565e.jpg"
45314	1	"45314-mindbreaker"	12	[]	4	1001	3	"Chris Rahn"	5	2	3	"정신파괴자"	"두 플레이어 모두 영웅 능력을 사용할 수 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b87e86e3622fc44877f90b82b4c65bd113a84441e84cf3e2fb52d2833022d443.png"	""	"고작 정신밖에 파괴하지 못하다니. 필멸자 중에는 무엇이든 파괴할 수 있는 자가 있거늘."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4de22c388f9e6eea85630a0ef91ba686bda863cc813cdedef9f478fe98349733.jpg"
42783	1	"42783-happy-ghoul"	12	[]	4	1001	3	"Matt Dixon"	3	3	3	"행복한 구울"	"이번 턴에 내 영웅의 생명력이 회복되었으면, 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/951cb8528ad8148049249baefac59b64a0aeb40ff7a51739acd9ba11d3c97a97.png"	""	"눈이 내린 날에는 강아지처럼 들뜹니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c5ac5a3e030e5b57bac98b555affdd0ade0c41b167546cf7104ccc7da861ebfb.jpg"
43489	1	"43489-toothy-chest"	12	[]	4	1004	1	"Jakub Kasper"	4	0	3	"덥석 상자"	"내 턴이 시작될 때, 이 하수인의 공격력을 4로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a52a8d27710ff37aa46cd338d7b2ae1c13af111300d42521643f2de6f3bc1513.png"	""	"똑 똑똑 똑똑~ 같이 모험가 먹을래?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b45967e70f1595fee166298b618e9178fac7f8ec9d53fa707d46119019723129.jpg"
46118	1	"46118-shrieking-shroom"	12	[]	4	1004	3	"Matt Dixon"	2	1	3	"비명쟁이 버섯"	"내 턴이 끝날 때, 비용이 1인 무작위 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ccc593af176b1f44cab1e16dd537707e3b977527b4fde0148d6109b32c223cf5.png"	""	"버섯스타 K에 나갈 준비 중인 연습생이라 늘 60초 후에 말을 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0791b996c3dcfcde447648e432afbb468afb2ec1768eb8fc583d9ae3a1502d65.jpg"
48110	1	"48110-witchs-cauldron"	12	[]	4	1125	4	"Anton Zemskov"	4	0	3	"마녀의 가마솥"	"아군 하수인이 죽은 후에, 무작위 주술사 주문을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bdc1293d66ab220daf00cb80655f5157a41f0f90ddac406711d3f5073aca50c1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d45735d214ceef58958f65e0ffc4985acba04876e9d1219657b92aa2c9b93314.png"	"멀록의 눈, 박쥐의 귀, 폴드링의 발, 고양이의 털..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/687046e9a895389613a9266d991cfb5215478432914151fae44f5b7c3c23635e.png"
47014	1	"47014-hench-clan-thug"	12	[]	4	1125	1	"A. J. Nazzaro"	3	3	3	"짐승단 폭력배"	"내 영웅이 공격한 후에, 이 하수인이 +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f9d9ec1ad771d1fd151385f59a7f6f15e14c04df8739a852c5091a126d28100.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/01a166b21e326f296a3ec01fb8d4e041c34c2d7f65a37497b22c6c8467e772f6.png"	"먹고 살기가 팍팍하세요? 탐험가 연맹을 싫어하세요? 짐승단은 여려분을 환영합니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/88e7c5ae22820d88b4059538b254c357413c677dee202f3e2006e46ae9dc0304.png"
50491	1	"50491-untamed-beastmaster"	12	[]	4	1129	4	"E. Kenji & M. Azevedo"	4	3	3	"거친 야수조련사"	"내가 야수를 뽑을 때마다 그 야수에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8d5d08b341b73126b8af5eab340bb69823a5c17894ba72684c1cda20f9cad60c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8febc6ff22a31a35710d9f346fe147b6754d12f639e50d486e02679d6e42f7e5.png"	"비법은 배를 부드럽게 문지르는 것입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9695e9ce1cc64e9b203a8b7f41c2d0678e3fcc5a46c09629c8d4ebb93655bc87.png"
54204	1	"54204-history-buff"	12	[]	4	1158	4	"Ivan Fomin"	4	3	3	"역사광"	"내가 하수인을 낼 때마다 내 손에 있는 무작위 하수인에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb572ec0fea225ea4e5bd4b6878a8c6f9b2952dc038432495243ae3740cea4f9.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7304751bbe8350916d6485fcb5b4a7b8457adf0e94d9d32dcf1fa1e45afe7303.png"	"역사광이라면 역시 붉은색 티셔츠죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bbdc0465762db307b1107751c77fd24cb991227f6570dabfe5cd2e5ddd6cc848.png"
59601	1	"59601-robes-of-protection"	12	[]	4	1443	3	"Vladimir Kafanov"	4	2	3	"보호의 로브"	"내 하수인들이 \"주문이나 영웅 능력의 대상으로 지정되지 않습니다.\"를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d878715384cdb4d2239a4a3134010e60bd2b4377210487d20dbe9440bfbaea75.png"	""	"경고: 보호의 로브는 대상을 지정하는 효과에만 유효합니다. 불기둥, 뒤틀린 황천, 또는 기타 광역 공격에는 보호 효과가 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e684f52b049c001556d79a628cc58d997b09dbe4707048e110134a3b057baa34.png"
90	1	"90-chillwind-yeti"	12	[]	4	2	2	"Mauro Cascioli"	5	4	4	"서리바람 설인"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/58b2fd1b50cfd86987d12da9814126eabe0d404f5856c33d8dffc4efb8b29e07.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09e2d99a7e5ffa3eb14a73aca3b2612cbdf2058340032d904b167ca0653be703.png"	"사실 산에서 내려와 국수 가게를 여는 게 꿈이지만, 차마 그럴 용기가 없다네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/376778eaa4e07202c06184221f5047bbc0a56c4fe23993118dea09d4b22b8b8c.png"
811	1	"811-cult-master"	12	[]	4	3	1	"Raymond Swanland"	2	4	4	"이교도 지도자"	"아군 하수인이 죽은 후에, 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e444edf56c2750c56ec2062f6eb593f4e05b0cc46662492852a2fc35eb4d9ae.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9efe5d6b4eafd844ca1f64ec6d1f6ea745a03d22475c35e64f0e3b10fefa70a6.png"	"사악한 이교도 지도자지만 일주일에 한 번은 꼭 부모님께 전화하는 '효녀'랍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d7430a63b345a990e03308c291055af7b9b3be79dc77435baca0a9f8f48caac0.png"
2036	1	"2036-burly-rockjaw-trogg"	12	[]	4	13	1	"Aleksi Briclot"	5	3	4	"힘센 바위턱트로그"	"상대편이 주문을 시전할 때마다 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e7528ff57bd0a9b51ebfb1c14c752148f7b23b28e8704611f95b2d464cfc4535.png"	""	"크로스핏 덕분이라네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/badb70236df796c9da94ce3a527420e3431c3cfff4a72f060c0881055074cdab.jpg"
2488	1	"2488-maiden-of-the-lake"	12	[]	4	15	1	"Froilan Gardner"	6	2	4	"호수의 여신"	"내 영웅 능력의 비용이 (1)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8246d05fa0f6a75d8b892456203e5b115bd55ccd2985a98f74056cd52f423f8f.png"	""	"여자가 아니었다면 검 대신에 도끼를 가지고 있었겠죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b96c3ed61d45999b283c985982ff046784816cd97848d04b66c1b47930973a07.jpg"
9107	1	"9107-eerie-statue"	12	[]	4	20	3	"Jim Nelson"	7	7	4	"으스스한 석상"	"공격할 수 없습니다. 전장에 다른 하수인이 없다면, 공격할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df58252e1cec4247e15196b273376685588c9bdf9fe5546a7aabf4d36969245b.png"	""	"혼자 공격하고 싶습니다. 모두 나가주세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/94e5079499279ca0728631053564ec5f5bd4aa93edde1534761d91cac2246ed1.jpg"
40950	1	"40950-worgen-greaser"	12	[]	4	25	1	"Alex Alexandrov"	3	6	4	"늑대인간 폭주족"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/545b2112d976b838e08ba925885434808f68c46efc7cdfccf3fce17af4f5666e.png"	""	"버는 돈의 79%를 머리에 쓴다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f8f45061e8be801a5fcafb875b328bd37ebb747125419e82498aaa9ae35f2c9.png"
40741	1	"40741-daring-reporter"	12	[]	4	25	1	"Sojin Hwang"	3	3	4	"대담한 기자"	"상대편이 카드를 뽑을 때마다 +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dfb3119c896b65c92dd9949bf5fff95427d6aa3bf53d52aa68bcb786ca71a1a0.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab6d0304ed57c4e35d083c4280d6d8908a1a944cd821bf29edad22e797494ae0.png"	"기사를 씁니다. 번지 점프를 하는 중에 말이죠!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/69b111bb860eb78913647a58bcd0dec364a889bd66a2b7fecd80c29774b81f33.png"
40607	1	"40607-genzo-the-shark"	12	[]	4	25	5	"Garrett Hanna"	4	5	4	"상어 겐조"	"이 하수인이 공격할 때마다 각 플레이어가 카드가 3장이 될 때까지 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b2b0dbc8dc2a057959a19544356428da90f951f870e92f04d5798f201ebfbb82.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/03ac164b2deb5ea0f008cde9a19351069e207f8d6621f08632941029a0cff940.png"	"가젯잔의 지하 도박장에서 열린 첫 하스스톤 대회에서 상어 봉제 인형을 상품으로 탄 후에 얻은 별명입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eed00f5140659b616da6475fc614561e503fbbcc154985bfa58289970c862b36.png"
40931	1	"40931-backroom-bouncer"	12	[]	4	25	3	"Paul Mafayon"	4	4	4	"험상궂은 문지기"	"아군 하수인이 죽을 때마다 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48134969ec7ab953a3146429f4a0a2810f558acb6c27fc914bcc297f2b40392b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e8e526b4d5de3591a0e19b54b4a110ead1f18112e1d568fb9a5f93fcf3736536.png"	"\"여긴 뒷문이야, 멍청아! 앞문을 지키고 있으랬잖아!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/22f15d037900761fa1503261172614446e943fa0341989278d27a08be36fb86c.png"
41913	1	"41913-the-voraxx"	12	[]	4	27	5	"Jimmy Lo"	3	3	4	"폭식초"	"내가 이 하수인에게 주문을 시전한 후에 1/1 식물을 소환하여 그 하수인에게 동일한 주문을 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/323af602a1e0c1b03eac63b696b28fda7075d223084fb16040473e080023e836.png"	""	"무엇이든 남김없이 먹어 치우고 성장합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c24b82e07ce114912d17fede9c63b74d6c1cdcd720331f1f22126efea72bf7da.jpg"
42445	1	"42445-night-howler"	12	[]	4	1001	1	"Nicola Saviori"	4	3	4	"밤의 울음꾼"	"이 하수인은 피해를 받을 때마다 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a7e444cd96cf6b5b52bac9883b4e1f8c89b11a5ee2aa23c92bdb6de141957986.png"	""	"솔직히 말하자면, 낮에도 웁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/77cc5b3a6b588aac761fb52d5bb9b4c37eeea8031277a03ac23dc979303500c3.jpg"
46101	1	"46101-keening-banshee"	12	[]	4	1001	3	"Jesper Ejsing"	5	5	4	"통곡하는 밴시"	"내가 카드를 낼 때마다 내 다음 카드 3장을 없앱니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/899546af744d394e47a90fcc9842759dffc5a54e38bb9c0581b3d0176f09b003.png"	""	"\"취미는 뭡니까?\" \"통곡하기입니다.\" \"특기는 뭡니까?\" \"취미 살리기입니다.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b6e45cefb9c8815246351b8e8e48fa6405a007a13aae9174983f52956748ff7f.jpg"
46079	1	"46079-kobold-monk"	12	[]	4	1004	3	"Sam Nielson"	6	3	4	"코볼트 수도사"	"내 영웅이 주문이나 영웅 능력의 대상으로 지정되지 않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c08312e39e4336d2242c83da74ff5bd5f5807a9521544b611310f85893ede60f.png"	""	"양초는 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eb3df84419d355796d94bf66ba899ef10b6bac80349ecaf634271a8c2a4bcc06.jpg"
50385	1	"50385-regeneratin-thug"	12	[]	4	1129	1	"Arthur Bozonnet"	5	3	4	"재생하는 불량배"	"내 턴이 시작될 때, 이 하수인의 생명력을 2 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a725748c35bc633854a3d34b3a9273d71ce7ac4a83c0749b4dbb355e6570063c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c6f777ec0c0504379eaf88a501e4b6726f4d18a5df8ad473801eab8eda214185.png"	"마음의 상처는 재생하지 못합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8c5e5eba8586ef97c4c93a67950186d06dad24380a865f0a8ba550538dee1686.png"
52438	1	"52438-archmage-vargoth"	12	[]	4	1130	5	"James Ryman"	6	2	4	"대마법사 바르고스"	"내 턴이 끝날 때, 이번 턴에 내가 시전한 주문 중 하나를 시전합니다. <i>(대상은 무작위로 선택)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c06e2d3ab5448699b0eda322ac7f72b6b3d1ec646e4c12d5022ba5eb78550dc.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce35d8139bed424d8840f30e308e7b12cd714b5aba0a4d253f9ca6ee7bf00122.png"	"대마법사긴 하지만 기본에 좀 더 충실하면 좋겠군요... 조준이라거나, 조준이라거나, 조준이라거나..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc42e87ad8779142b022ca62a6542aa0eaac705bf71a4d04208727e832dcbfa0.png"
54154	1	"54154-sunstruck-henchman"	12	[]	4	1158	3	"Anton Zemskov"	5	6	4	"일사병에 걸린 부하"	"내 턴이 시작될 때, 50%의 확률로 잠듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/43f53a18e4f99b238fb0bae395995b3ff4295da2a41b75bbb2b70bad3f8c2b99.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c616b452714e7a5000a9b44e904d428dc9aea45e7e05e66ab8063971cb17f3fd.png"	"누가 악은 잠들지 않는다고 했나요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66343706523a17aaaac30963729af889f76ce72b9d5041cbb3a49ef0069eeee3.png"
55403	1	"55403-wing-commander"	12	[]	4	1347	1	"Jim Nelson"	5	2	4	"편대사령관"	"내 손에 있는 용족 하나당 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2fccd116c681d545a1614c68481a93349a73a87e41e286e02c8b37378404d1c9.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ac9f8c4a44d1d7a0f9883e7357467f41f16d32b068ad1f4b8f5ee8c35b87267.png"	"\"날아! 날라고!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e99941da545b8fbca1ed2fa8e895cbeb62a03f95d086014cad5801d471b57989.png"
768	1	"768-gurubashi-berserker"	12	[]	4	2	2	"Alex Horley Orlandelli"	7	2	5	"구루바시 광전사"	"이 하수인은 피해를 받을 때마다 공격력을 +3 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36b5ab560d2d07de45fedad48027d1586a8b589435b99a82c0c3fe42e3b40a89.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d203db48182599bd9a6990c4e1267239bfff457e2ef474f94793aa0c3ea40b7.png"	"아픈 만큼 성숙하는 법입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bcd55b656b23c1911645b052a89edfd8ba8aa598dca184ee6e9bbda197f9a0d8.png"
1122	1	"1122-venture-co-mercenary"	12	[]	4	3	1	"John Polidora"	6	7	5	"투자개발회사 용병"	"내 하수인들의 비용이 (3) 증가합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ce3e9f248a3f7ab927c6cdeb4c87d1a96b80821751ad24202a6a27624e4c924.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/808a0a33c521f94c8d7476b970837f90c56619e6679e2411b3dec6bc324cc1aa.png"	"감당할 수 없는 일은 없습니다. 감당할 수 없는 돈도 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4696ba55546ee108db67fce8255ba3180f70494130b079b8c91231cd9eba30b8.png"
1789	1	"1789-spectral-knight"	12	[]	4	12	1	"Chris Rahn"	6	4	5	"유령 기사"	"주문이나 영웅 능력의 대상으로 지정되지 않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eb98d2f1c50abcdd129a5c1b7ce470a824026b847b1a32e3f0397ec4bc1076f2.png"	""	"요정용과 유령 기사의 공통점이 뭐냐고요? 음... 둘 다 파스타를 좋아한다는 거?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41a879215f7e31fc8e61fd6070b91be108ba020830c2f2ad78f77009c6b8e3b8.jpg"
2279	1	"2279-grim-patron"	12	[]	4	14	3	"Bobby Chiu"	3	3	5	"험상궂은 손님"	"이 하수인은 피해를 받고 생존한 후에, 다른 험상궂은 손님을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/582761f80ef512417fa156625f907b5768a4045640738ec1552c22c11bdf7da2.png"	""	"정신이 번쩍 들게 두들겨 맞고 싶으십니까? 험상궂은 주정뱅이 선술집으로 오십시오!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98a80425c4f1d2ff9d2dd42432e9a1a9fde121477214596a9db97a0db5e677cd.jpg"
2521	1	"2521-pit-fighter"	12	[]	4	15	1	"Alex Horley Orlandelli"	6	5	5	"구덩이 투사"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3469be10b0045b78e1e7d8b06272bb3441ff41be62292fdcd813ec8c18283e99.png"	""	"역시 오크 여자는 양갈래 머리죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f7bfcfb7a14814f9b8f3f374da79b0a42b72b4853b63e46eeca7c023730da54d.jpg"
2958	1	"2958-summoning-stone"	12	[]	4	20	3	"Jason Kang"	6	0	5	"소환의 돌"	"내가 주문을 시전할 때마다 같은 비용의 무작위 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/071b0138cb0365d87338054d649f1dfb2ed74a21850a9c5833c06b916346a17f.png"	""	"미리 오지 않고 상습적으로 소환을 해달라는 공격대원이 꼭 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dadbf6508edf186dad31cf856293d6a2b5cd8972b24137a61cf9014c4c807766.jpg"
38669	1	"38669-validated-doomsayer"	12	[]	4	21	4	"Dany Orizio"	7	0	5	"살아남은 파멸의 예언자"	"내 턴이 시작될 때, 이 하수인의 공격력을 7로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/414d1645b8e29e7ef5894c26d393cd76ed16a60440d70553f50529102bc44b39.png"	""	"자신의 예언이 맞았다는 것에 아주 만족합니다. 하지만 벌목기에서 등장하면서 모든 이들의 주목을 받던 그때가 그립다고는 하는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/811139a93fa18e84a954f562840616c10dbbc53d2bf51c50ccd435d9f4454bfc.jpg"
40281	1	"40281-red-mana-wyrm"	12	[]	4	25	1	"Slawomir Maniak"	6	2	5	"붉은 마나 지룡"	"내가 주문을 시전할 때마다 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/529cbc9605980f2de3468d022dfb9b81c3396119dab69adc0972163368984b55.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/91112e1ecaae847dc59973f7df533f04740408ac8f5f235a78b0981142f79338.png"	"\"공격력이 2배야.\" \"그래?\" \"생명력도 2배야.\" \"진짜?\" \"발동 효과도 2배야.\" \"정말로?!\" \"응, 그런데 비용은 2.5배야.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/de15f581aeeeb57bf3c9e5c23ff95962975ff16d7eb12272793cfd0bc880df5e.png"
40954	1	"40954-burgly-bully"	12	[]	4	25	4	"Dan Scott"	6	4	5	"트로그 절도범"	"상대편이 주문을 시전할 때마다 동전을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/920f44d63ae62006c64fe5faa073ff3d4ba6731985102b22fa55b3806543ffe3.png"	""	"월세를 내려고 절도를 합니다. 사실은 마음씨가 따뜻한 친구라고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/706fda64ee259129149f142b061a6987b6e411c21d16ff4e73f7f5819610dc64.png"
47298	1	"47298-dollmaster-dorian"	12	[]	4	1125	5	"J. Axer"	6	2	5	"인형술사 도리안"	"내가 하수인을 뽑을 때마다 그 하수인을 복사하여 1/1 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1180dd5eed46e060bcefd1d8eb0c9913586be731cb9997e5ac3688450b943a2e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce2aa45b8d6d7e23caa76e634aef9ef9db5cae39a858e3e7b10fc85f308bc8fe.png"	"장난감 상자 안쪽에 왜 손톱자국이 있는지 아이들은 그때까지 몰랐답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/76869c79682c5e1ef7810961c8a2864af677216aae336dc421b11e0ac1b05bf1.png"
