id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	childIds	keywordIds
420	1	"420-cairne-bloodhoof"	12	[]	4	3	5	"Wayne Reynolds"	5	4	6	"케른 블러드후프"	"<b>죽음의 메아리:</b> 4/5 바인 블러드후프를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d78d6f5835195d322c81d53e1e78edf4f1de5479ead84f14514d1cffb743aeb.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e4db4aa372c1dd60be68fb1ca8909758c4ee42a314d04eeec6de714c58efca5.png"	"케른은 가로쉬에 의해 목숨을 잃었습니다. 그러니까... 전사 덱에는 넣지 말아주세요. 가혹하잖아요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8d1ec02835e876d79a01381cbee1111157c4b3204233049cb151faee33f04b28.png"	[318]	[12]
2083	1	"2083-toshley"	12	[]	4	13	5	"Zoltan & Gabor"	7	5	6	"토쉴리"	"<b>전투의 함성과 죽음의&nbsp;메아리:</b> <b>예비&nbsp;부품</b>을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2dc13b0328da462699c7a49608bb5950aa0d1930f24314f86de477f8bb1b81d0.png"	""	"토쉴리야말로 진정한 상남자의 조건을 모두 갖추고 있죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fdb1e40359caca66fc114bea3015a9b4b3c67204306f96ac6b157d688743e6e8.jpg"	[2150,2151,2152,2153,2154,2155,2156]	[8,12,19]
2736	1	"2736-justicar-trueheart"	12	[]	4	15	5	"Jomaro Kindred"	3	6	6	"심판관 트루하트"	"<b>전투의 함성:</b> 내 기본 영웅 능력을 강화합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9bb8fb601d84017f7695ba6808fb00e3b81bc65b5b14b15705d0f1ac27b4341d.png"	""	"영웅 능력에 반짝거리는 가루를 뿌리고 광을 내면 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/17065f42cce6a31ff3575684dbb1f92693e25b726cd6e6e623e48ca6c38c1f9e.jpg"	[2746,16221,16222,16223,16225,46053,46055,51465,51468,51838,57870,60337,60429]	[8]
2598	1	"2598-kodorider"	12	[]	4	15	4	"Ben Wootten"	5	3	6	"코도 기수"	"<b>격려:</b> 3/5 전투코도를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/85982ebc9983e5628bbd9563d5de7006fb5caba906e7fab5379617771a64fcb8.png"	""	"코뿔소 기수라고 부르면 화를 냅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07408465f1f4824175bdc0d797d01114afd6da6227c44f5cd8758d4e3b2e6c70.jpg"	[2799]	[20]
2961	1	"2961-wobbling-runts"	12	[]	4	20	3	"Sam Nielson"	6	2	6	"흔들거리는 소인족"	"<b>죽음의 메아리:</b> 2/2 소인족을 3명 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/887fe1cdc615e0b1ad120a901bd5f2ed7f253450d28d5459a1b295f968d59254.png"	""	"원래 네 명이었는데 가장 위에 있던 녀석이 불의의 사고를 당했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc8dfa15c9ed77985e195e10ebf3652c1ebbf5f6ce460198d62fea1e2c0428f9.jpg"	[37661]	[12]
40494	1	"40494-big-time-racketeer"	12	[]	4	25	1	"A. J. Nazzaro"	1	1	6	"범죄계 거물"	"<b>전투의 함성:</b> 6/6 오우거를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2646e82db8b66da6c791c10cbaa00a86fb8d071ac52e7e2145373daadc3bf6ec.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5437a3305e2436c6f036bab253d2fcbe30a433578cfe32c3d7d1e2e496b8946a.png"	"\"오, 황금 전설 카드를 얻으셨군요? 아주 카드가 번쩍번쩍하네요. 거, 누가 마력 추출이라도 하면... 참 유감이겠군요?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e48cc775b36447e3b9d78af61d48fa947271e94db71cd8a16748f96f8a6eac6c.png"	[40495]	[8]
48226	1	"48226-giggling-inventor"	12	[]	4	1127	3	"Matt Dixon"	1	2	6	"깔깔대는 발명가"	"<b>전투의 함성:</b> <b>도발</b>과 <b>천상의 보호막</b> 능력이 있는 1/2 기계를 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/75a65234280d6790d26786b4850b019db05ba4da1cf46bdbe7560e80085ce816.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/547b03ad92fd82b70e1527f8b4ed339bdf0321d5539cb5911bf2bf758ab10012.png"	"\"난 거대한 황금 사제를 만들거야! 그리고 온 세상에 '감사합니다!'를 외치게 하겠어!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ccb92c1b9383411550ee2b46e461fa2d876c5f55c88be053fac9b078a6d0dcdb.png"	[50253]	[1,3,8]
52487	1	"52487-eccentric-scribe"	12	[]	4	1130	1	"Charlene LeScanff"	4	6	6	"별난 주문각인사"	"<b>죽음의 메아리:</b> 1/1 성난 두루마리를 넷 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62fe05c341963a83aee078c3f89679e110dedf9f391738125acef3cacf84fd81.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/512fad281ed0e52534127aa716014699ecd91f4eb400b817acdd3fb5daf0b4bd.png"	"말(물리)로 때립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a24b524ae09a8340601789704c02b2ae09c9503d4ee24e78603dd784fdf19e2c.png"	[52827]	[12]
59916	1	"59916-smug-senior"	12	[]	4	1443	1	"Jakub Kasper"	7	5	6	"우쭐한 4학년"	"<b>도발</b>, <b>죽음의 메아리:</b> <b>도발</b> 능력이 있는 5/7 유령을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/56f599020390fd6b65d1e30c3658cfff0f02bd0f01d1dab66370802b03be3476.png"	""	"웃긴 거 보여드릴까요? 5년 후에 찾아가 보세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fac67f8dba1620cea49ee61e1194196c7f95edd4d54c783235c23cc28300ad5f.png"	[59917]	[1,12]
2078	1	"2078-dr-boom"	12	[]	4	13	5	"Alex Garner"	7	7	7	"박사 붐"	"<b>전투의 함성:</b> 1/1 폭탄로봇을 둘 소환합니다. <i><b>경고:</b> 로봇이 폭발할 수 있음.</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7747bd6f41a3f3491b0485032db74087347d939ba3b618490282d10423a88817.png"	""	"붐바스틱!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7661ecd48e4960368544463fab6ae42bb5b1af781a73c33fbbe38f89e1f55b63.jpg"	[2235]	[8]
38944	1	"38944-hogger-doom-of-elwynn"	12	[]	4	21	5	"Matt Dixon"	6	6	7	"엘윈의 파멸 들창코"	"이 하수인은 피해를 받을 때마다 <b>도발</b> 능력이 있는 2/2 놀을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c05a7be1e7e7b405dbf0e4dd392b494769b0ce4f3a0aee433ecf7d53109fb6d4.png"	""	"크툰마저도 자기 전에 침대 밑에 들창코가 없는지 확인한답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9895e457813d446cea0f66f1550e47719f0379c23e1f0981e508012a6950387c.jpg"	[39842]	[1]
52434	1	"52434-chef-nomi"	12	[]	4	1130	5	"Sean McNally"	6	6	7	"요리사 노미"	"<b>전투의 함성:</b> 내 덱에 카드가 없으면, 6/6 바짝 탄 정령을 여섯 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b1b0c30cef600aec9b8766c208c59fdb0bc97340ad377499b5d2427d7bf9c314.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6cd8ae2830590665d84d8e850705d2ccac81a41f6160f829c87c2cf2724bb72.png"	"아이템을 획득했습니다: [바짝 탄 음식] x 20"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/296809cebc04210e75d83f2ff372b18ec16df39f2da27241c88663973b3162b8.png"	[53310]	[8]
53439	1	"53439-wrapped-golem"	12	[]	4	1158	3	"Konstantin Turovec"	5	7	7	"미라 골렘"	"<b>환생</b>, 내 턴이 끝날 때, <b>도발</b> 능력이 있는 1/1 딱정벌레를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66475686f9fce35bf0832fb06a38ac6bf166a094983b1eb0fcc97d89e1a0092f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/646ce4de9fe21d49cd95fe78cfe60490a9b98f92a8fb836296eb79c4ad60f359.png"	"붕대를 풀어보면 흑요석으로 만들어져 있을 것 같네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a1e72754a7319fe69bd104a0011fb1a5bae7ce59739eb5d373a980ccf8e70b7f.png"	[54494]	[1,78]
39841	1	"39841-medivh-the-guardian"	12	[]	4	23	5	"James Ryman"	7	7	8	"수호자 메디브"	"<b>전투의 함성:</b> 아티쉬 - 수호자의 지팡이를 장착합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bbf2e66c89f5c24235ca5a2e26fd7ea1248c9c961604c40d2c76e2785d66ef9e.png"	""	"지금도 유쾌하지만, 오크들이 초대되면 파티가 더욱 재밌어질 겁니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f9ce84c0b2e810f81e14e7310bc5b7ee725753090618ba1e836d4e250d415d5.jpg"	[40360]	[8]
45988	1	"45988-marin-the-fox"	12	[]	4	1004	5	"Zoltan Boros"	6	6	8	"교활한 마린"	"<b>전투의 함성:</b> 상대편에게 0/8 보물 상자를 소환해 줍니다. <i>(상자를 부수고 멋진 전리품을 획득하세요!)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5e953738ecfbf1014471bab6d7879d9ccdb0332d9510f942aa0af4307292993f.png"	""	"이 몸은 교활한 마린! 내 보물을 가져가다니, 최후를 맞이해라."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6784ec16f6daada1834f89c47468e7b2d8d5f39cc726c1de6d4093128dae95e1.jpg"	[45999]	[8]
46589	1	"46589-king-togwaggle"	12	[]	4	1004	5	"Konstantin Turovec"	5	5	8	"미궁왕 토그왜글"	"<b>전투의 함성:</b> 상대편과 덱을 바꿉니다. 덱을 돌려주는 조건인 '덱값 지불' 주문을 상대편에게 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b974d2ed0c62fe00200376f6d0844cef15a912e610f5d0ab6b85fa1d7e3f307e.png"	""	"코볼트 왕국이 제대로 돌아가기 위해서는 부실한 사회 복지와 재정적 무책임의 절묘한 균형이 요구됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/24487b5374560f7c857693f5bc5053633add56d1bf66c684843844453f408a9a.jpg"	[46588]	[8]
47292	1	"47292-splitting-festeroot"	12	[]	4	1125	4	"Jim Nelson"	4	4	8	"갈라지는 고름뿌리"	"<b>죽음의 메아리:</b> 2/2 갈라지는 묘목을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9bdd290620f86d1855eb37ccdf052bb2dcabc3766461cb5dae9283ef80b207f6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf6a646d01543007769d1bea2e7c4116af3201391e8f62c21b8de7b63b0d4be6.png"	"고름뿌리 깨뜨려 묘목, 묘목 깨뜨려 나뭇조각."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28bd018ffdf2293b70323e3b362da856982c9b0ee9426b30ce85e8c54557eaa7.png"	[47291]	[12]
46601	1	"46601-gilnean-royal-guard"	12	[]	4	1125	3	"Slawomir Maniak"	8	3	8	"길니아스 왕실근위병"	"<b>천상의 보호막</b>, <b>속공</b> 이 하수인은 내 손에 있으면 내 턴마다 공격력과 생명력을 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cc9af5e502c321c525b377c9091aa570826c4e919b569ee4ffbadf2e41d2a99b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/74970202ca7f3f4d0ccf480af68186726ff34c24f01762c15eb7fe9a7a652409.png"	"그래서 리암 왕자는 어떻게 된 거죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d664923a832bed44f2bfe4b4073da9f32d793c9a76f900c54320d1a9ac066e59.png"	[46602]	[3,53]
2281	1	"2281-majordomo-executus"	12	[]	4	14	5	"Alex Horley Orlandelli"	7	9	9	"청지기 이그젝큐투스"	"<b>죽음의 메아리:</b> 내 영웅을 불의 군주 라그나로스로 교체합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c4d32bc89d515510cb992e4708d7ec5a0483247da6b808dd65dd7ce74b267cca.png"	""	"자, 너무 일찍 깨웠다고 이그젝큐투스를 꾸짖을 시간입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/77b2bd1529b50c2bfe4209ed7f8d460aef6baec311d101de58d2299667c11927.jpg"	[2318,2319]	[12]
50454	1	"50454-hakkar-the-soulflayer"	12	[]	4	1129	5	"Izzy Hoover"	6	9	10	"영혼약탈자 학카르"	"<b>죽음의 메아리:</b> 각 플레이어의 덱에 오염된&nbsp;피를 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b78b9395395a7e46e0d23ca5ce7d45fe87d4a08329e5f97c5c4a9b3a46663e97.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/46f45b91a668caa151162c4f29adc02ffea66ae70c55ba5b3a3b809ccd26e21d.png"	"경고: 오염된 피에 감염된 상태로 대도시에 들어가지 마세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/35dec488911079c3a9e0365b84352a902e5da31fee2f5ef5a63f9421061a6abb.png"	[50455]	[12]
