id	collectible	slug	classId	multiClassIds	spellSchoolId	cardTypeId	cardSetId	rarityId	artistName	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds	duels
67825	1	"67825-tamsins-phylactery"	9	[]	6	5	1626	5	"Jakub Kasper"	4	"탬신의 향수"	"이번 게임에서 죽은 아군 <b>죽음의 메아리</b> 하수인을 <b>발견</b>합니다. 내 하수인들에게 그 하수인의 <b>죽음의 메아리</b> 능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/59c91d0d61f7dc18ff37e104331328f0bb87706f3a8ee4727be6b57a27d5cf02.png"	""	"<i>죽음의 물.</i> 연인의 숨을 멎게 하는 향을 보증합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/95a363bbe743bfde01bd8188dfd028ada4a9e0723a18eb514eb7c99d520ca53f.png"	[12,21]	{"relevant":true,"constructed":true}
64385	1	"64385-composting"	2	[]	4	5	1578	4	"Michaela Nienaber"	2	"퇴비 만들기"	"내 하수인들에게 \"<b>죽음의 메아리:</b> 카드를 뽑음\" 능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ed3aee86fd68a9fc7dff4f67504f065173ce2749ca7d039268f3dad9d9f25a2.png"	""	"나무정령은 정말 아낌없이 주네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/94da6e12e64e0ad9dfe55908f60f3791ba5959c3e3c83e8457683694e5fb4811.png"	[12]	{"relevant":true,"constructed":true}
53827	1	"53827-pharaohs-blessing"	5	[]	5	5	1158	3	"Arthur Gimaldinov"	6	"파라오의 축복"	"하수인에게 +4/+4와 <b>천상의 보호막</b>과 <b>도발</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3e5347e9e50e01e13b4ef0da9aa8b8eef482563898c3a0978809fe3305300f1d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6f49c587417a5ae384a4ed02f7aba1a035478844f5c21c4555d4a33dda72911.png"	"파라오가 전생에 안녕로봇이었을 수도 있겠군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/797da651c5e22831031a970bde6e2cc242140e0e0518472f9a6684f98fe5a717.png"	[1,3]	{"relevant":true,"constructed":true}
62875	1	"62875-devouring-plague"	6	[]	6	5	1525	1	"Konstantin Turovec"	3	"파멸의 역병"	"<b>생명력 흡수</b> 모든 적 하수인에게 4의 피해를 무작위로 나누어 입힙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f4116de3572875d268df624d9250a68b62bdda74adad10d974d76d33d7a24205.png"	""	"“어쩌다가 울둠에서 이걸 놓쳤지?” — 라팜"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/313570245ef28c601bae002a1a0e0ac4b8421ede87260ffb76e323447eba5760.png"	[38]	{"relevant":true,"constructed":true}
63515	1	"63515-shattering-blast"	4	[]	3	5	1525	3	"Arthur Bozonnet"	3	"파열성 폭발"	"<b>빙결</b> 상태인 <b>모든</b> 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a8add84832253078b48011f43d01951a756d4d3312188c2f1b1aaa8a8326f758.png"	""	"솔직히 말해 녹을 기미가 보이지 않았습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b46a46d9eb5d62887a5b9d253a3b41afdd4f82ec0ed81ec17f221d35efe9744.png"	[9]	{"relevant":true,"constructed":true}
2006	1	"2006-crackle"	8	[]	4	5	13	1	"Warren Mahy"	2	"파지직"	"피해를 3- 6 줍니다. <b>과부하:</b> (1)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4c230432f865424fa3de6ef9f12f021b79af0972e5499c316f3d8cfdc2ca77dc.png"	""	"쓸 때 \"파지직\" 소리가 나서 붙여진 매우 성의 없는 이름입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3640be29202a8d6f35a7c4f58a1d7840350abf171f4ef50901d5b1578fe113e7.png"	[14]	{"relevant":true,"constructed":true}
585	1	"585-explosive-trap"	3	[]	2	5	3	1	"Brandon Kitkouski"	2	"폭발의 덫"	"<b>비밀:</b> 내 영웅이 공격받으면, 모든 적에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97b1ee30d71ec08f72e617b9ddddcef96afab21505d1ba9a2e2ca394a71b58d2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c800fd7664f96a1baa85cdc94d6cb1bec71b3bc63c17d150e2d359cc83b2179.png"	"먹잇감을 잡아둘 뿐만 아니라 맛있게 구워줍니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5eeb12d8da464527f5c1590c7b0a332667c243507198ef67f55cd63600a4797f.png"	[5]	{"relevant":true,"constructed":true}
43407	1	"43407-explosive-runes"	4	[]	2	5	1004	3	"Matt Dixon"	3	"폭발의 룬"	"<b>비밀:</b> 상대편이 하수인을 낸 후에, 그 하수인에게 피해를 6 주고 초과한 피해량만큼 적 영웅에게 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/004505d15541cbd6e9c4df7f6cdb5e4dffaa63bbbe7712bc421ee12a3833c2c0.png"	""	"돌다리도 두드리다 폭발할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e95ba8ca3d0749f61eaf46d8359bd4f3c6c0912b2b904d850d2ba636581bcaaa.png"	[5]	{"relevant":true,"constructed":true}
84739	1	"84739-seal-of-blood"	5	[]	5	5	1776	1	"Vika Yarova"	3	"피의 문장"	"하수인에게 +3/+3과 <b>천상의 보호막</b>을 부여합니다. 내 영웅에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/397d3fe2d61ec9f943c08adfd902b6e27f29a99b1be4a5586891ce39820b12b2.png"	""	"피는 잘 멎죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/027224a471a52441bc7b19045ddd645c268ecdb0071472eded0eaf810851b031.png"	[3]	{"relevant":true,"constructed":true}
42824	1	"42824-desperate-stand"	5	[]	5	5	1001	3	"Grace Liu"	2	"필사적인 저항"	"하수인에게 \"<b>죽음의 메아리:</b> 이 하수인을 생명력이 1인 상태로 다시 소환함\" 능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c4225c17f137d59804a71bb937ce5d98c247184d38a05911eaf6e1cc0d1fe2e6.png"	""	"도와주는 건 고맙지만, 애초에 죽이지 않았으면 이럴 일도 없었겠죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f301fa2dd84f4ade1ad3ceacc49c95916a6c7d387b2815334611e0d56d89ee84.png"	[12]	{"relevant":true,"constructed":true}
67759	1	"67759-deliverance"	6	[]	5	5	1626	1	"Konstantin Porubov"	3	"해방"	"하수인에게 피해를 3 줍니다. <b>명예로운 일격:</b> 그 하수인을 새로 복사하여 3/3 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5e621f4601f64257e441fe84eabb26ee7e73b3f8f320fc052a8637ca8be7fad1.png"	""	"30분 안에 못하면 환불해 드립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ba4106e2f1add2468f581dd506f19af58d635d43d06596a80b40ee4e3e5f382.png"	[100]	{"relevant":true,"constructed":true}
59694	1	"59694-tidal-wave"	8	[]	4	5	1443	1	"L. Lullabi & K. Turovec"	8	"해일"	"<b>생명력 흡수</b> <b>모든</b> 하수인에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/82e85610e3efcd86b4bfadcfc8397308d3d25acf2108218faaee303c143c5815.png"	""	"\"하수인 생명력이 4는 돼야지!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/396772677b8233c59684a05f897c13fe584716b025f72cda64c79283109bab38.png"	[38]	{"relevant":true,"constructed":true}
64665	1	"64665-chaos-leech"	14	[]	7	5	1578	3	"L. Lullabi & K. Turovec"	3	"혼돈 착취"	"<b>생명력 흡수</b> 하수인에게 피해를 3 줍니다. <b>추방자:</b> 대신 피해를 5 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f68d43a17fcc6db649c7e7e77340bf9a9264923068bb9beeb8004f22fed4a7e.png"	""	"보는 눈이 적을 땐 더 잔혹하답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dc1c1f02a256e191490d423472aa1aa1b16d2edacb436acad4bef3238ad3d582.png"	[38,86]	{"relevant":true,"constructed":true}
41159	1	"41159-volcano"	8	[]	2	5	27	3	"Gustav Schmidt"	5	"화산"	"<b>모든</b> 하수인에게 15의 피해를 무작위로 나누어 입힙니다. <b>과부하:</b> (2)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b17d8774e45b5f6d5f8245ead69bde5508111697c58cfaba13e7ce0a2045a95e.png"	""	"많은 수습 주술사들은 첫 번째 과제로 화산을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/15c4fbea5034e15402204b662b8c94dd435199fbaeec50212243e70d8ea3890c.png"	[14]	{"relevant":true,"constructed":true}
53823	1	"53823-flame-ward"	4	[]	2	5	1158	1	"Zoltan Boros"	3	"화염 수호물"	"<b>비밀:</b> 하수인이 내 영웅을 공격한 후에, 모든 적 하수인에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e370caec3b754790c42c81f4e41d2b5009ed2dce28bd481ca7d1234debd12b9d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ca79d3a038d5cd05071431adcf2a0b8d3fa487125bd74dbb5ed666a937d2562f.png"	"\"수호물 터트리시는 분 벌금 받을게요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d6036d221d238fdd0df104481fb504a28eedee2fadb770eff1b90fad43a0a7b.png"	[5]	{"relevant":true,"constructed":true}
42011	1	"42011-hallucination"	7	[]	4	5	27	1	"Daria Tuzova"	1	"환상"	"상대편 직업의 카드를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a3f5d8fa98e8307c589c4f4cac3a46eacd6f24038688889177166a09ffe6181c.png"	""	"환상 속에 카드가 있다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/deb84a5205ba96e5f222f0a950a924e17d13e427a0642daff0d8669ca602f0fe.png"	[21]	{"relevant":true,"constructed":true}
45353	1	"45353-twilights-call"	6	[]	6	5	1004	3	"Mauricio Herrera"	3	"황혼의 부름"	"이번 게임에서 죽은 내 <b>죽음의 메아리</b> 하수인 둘을 복사하여 1/1 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e658de2c4a545b3715a698df114320aab7f2b703bc37ebdb79c3597f7366188.png"	""	"갑자기 부활해서 많이 당황하셨죠? 도움이 필요하시다면 1번을 누르세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c1e9889bb44421e54e642e5dd1babb80d221247b14122f510eccb6a751d84460.png"	[12]	{"relevant":true,"constructed":true}
54425	1	"54425-penance"	6	[]	5	5	1158	1	"James Ryman"	2	"회개"	"<b>생명력 흡수</b> 하수인에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/24425210cc294573c512f95343a544132f1e5ac037ba4bc4fb361223b300cad3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/824137e8af8c1e813227e3c3e03f4923f8404167a42148223c5b38301e433996.png"	"아주 오래 전에 본 거 같지만 기분 탓이겠죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f0e2e3475c6cc7d0b15086db6ad043fe1d10fe1b76468e94b05202cfa2c9e4c7.png"	[38]	{"relevant":true,"constructed":true}
