id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	childIds	keywordIds	duels
61129	1	"61129-renowned-performer"	14	[]	4	1466	1	"Matt Dixon"	3	3	4	"저명한 공연자"	"<b>속공</b>, <b>죽음의 메아리:</b> <b>도발</b> 능력이 있는 1/1 조수를 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/34d05ec1299155e487a92964e6fdea8822ff494084069a460bcfbbb8d2706c22.png"	""	"조수를 반으로 자르는 게 제일 쉬웠어요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d645db45e2462dcac8687f97eff709a2f5fed4fe44a0fe448a8890908384a0ae.png"	[61150]	[1,12,53]	{"relevant":true,"constructed":true}
45594	1	"45594-cursed-disciple"	12	[]	4	1004	1	"Adam Byrne"	1	5	4	"저주받은 사도"	"<b>죽음의 메아리:</b> 5/1 망령을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf6f6c9eb197b9ec29cf9c288c0f24d9a758211e8939be959db876bf977a2d3d.png"	""	"참고로, 그의 형은 저주하는 사도입니다. 형보다는 예의 바르지만, 더 사악하다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8fb0e70d5425375f430f72f39b0854feeaeed8fa700f9cd4a8cbcce4d2b11e6f.jpg"	[45592]	[12]	{"relevant":true,"constructed":true}
78153	1	"78153-priest-of-the-deceased"	12	[]	4	1691	1	"Paul Mafayon"	3	2	2	"절명의 사제"	"<b>도발</b>, <b>주입 ( ):</b> +2/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3956053c813079994fb7695667693f5fcd24097669a659242b9abd37eb436e48.png"	""	"\"먹거리라고? 그건 먹어본 지 정말 오래됐는데...\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4c88459e80c7cd4ac046223f65c5cf2d11ea67a0f4d19eb39c4721301eca3d35.png"	[78436]	[1,238]	{"relevant":true,"constructed":true}
1754	1	"1754-elite-tauren-chieftain"	12	[]	4	1635	5	"Samwise"	5	5	5	"정예 타우렌 족장"	"<b>전투의 함성:</b> 두 플레이어 모두 파워 코드 카드를 손으로 가져오고 로큰롤에 흠뻑 취합니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f88c194603895744b1f655b372d9c50ddd8f6299317c2831ae48dbb0761f9830.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cb02c086f40490b009c2c0365fbcccc68d4472641fe7e45b55f590b1b39fddb3.png"	"현재 드러머를 구하는 중입니다. 풋내기 기술자, 센진 방패대가, 불의 군주 라그나로스가 후보라네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/721e19dc93189044ca18a74b9ffd4e1234f7b84d2ec8a92c9977d6fdfc857792.png"	[1845,1846,1843,1844,41,765,34,420,45,635,318]	[8]	{"relevant":true,"constructed":true}
53613	1	"53613-garden-gnome"	2	[]	4	1158	3	"Ivan Fomin"	3	2	4	"정원 노움"	"<b>전투의 함성:</b> 내 손에 비용이 (5) 이상인 주문이 있으면, 2/2 나무정령을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10658eb71725366a4fa416a2e79617bcdd970a01c4d7435f3dd0fb169e9bb7e8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf1be99e632b08de09a5c6fd5766d1cfb2169e5ff438ebd1fb494b6e398d5d09.png"	"\"안녕, 내 작은 나무들아... 오늘은 가지치기를 할 시간이야.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/456e24c83ccde131bb5ae37e0233d0ead2d60cf59a61b0f40b879cda478ec4e4.png"	[54541]	[8]	{"relevant":true,"constructed":true}
79928	1	"79928-sinfueled-golem"	12	[]	4	1691	4	"Konstantin Porubov"	2	2	7	"죄악가동 갑옷"	"<b>주입 ( ):</b> 이 하수인에게 주입한 하수인들의 공격력만큼 능력치를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ea505e63f3cab55c536b048e5d7442c4bf40162bbf43a9901f1fc154a31d14a.png"	""	"무력은 높아도 지력은 낮을 겁니다. 머리가 없잖아요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4118c7663ed4a9d042c746a2f84ac9af086d62fd16716a2c4d6ec4f7657725b1.png"	[79929]	[238]	{"relevant":true,"constructed":true}
64960	1	"64960-rodent-nest"	3	[]	4	1578	1	"Michaela Nienaber"	2	2	4	"쥐굴"	"<b>죽음의 메아리:</b> 1/1 쥐를 5마리 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/45559130b8d589269a57dbea05b74f37b9cbd1d89ea2b7e568b8f769e9c07018.png"	""	"완전 돼지우리라고? 여기 쥐굴이라고 말했잖아."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/762ace1ea72fa72a607e712006f3d9a5c74a746e496c3760f093aefa83f1c4a3.png"	[64961]	[12]	{"relevant":true,"constructed":true}
59002	1	"59002-wyrm-weaver"	4	[]	4	1443	3	"Bios Studio"	5	3	4	"지룡 관리자"	"<b>주문폭주:</b> 1/3 마나 지룡을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/859289f34071abc230c82d592d5ba19d80bf870422f30936a2514f1d2faec0c8.png"	""	"신입생 때는 비용이 1이어서 식비가 훨씬 덜 들었다고 하네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/337795085bc2d44218c0acb8f3c36ae1d9d6bbee03046b21312fb4071cdfa713.png"	[405]	[88]	{"relevant":true,"constructed":true}
38774	1	"38774-possessed-villager"	9	[]	4	21	1	"Matt Dixon"	1	1	1	"지배당한 주민"	"<b>죽음의 메아리:</b> 1/1 어둠의 야수를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b47df9afb826e35aabb3782467605d13f38f504e7385a257bd42fad6d3644070.png"	""	"말 그대로 혼이 빠져나가는 느낌을 받을 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/74648acd4b54333f65d60d21c4bcd11492039d277d93b0a1cb42c8d8ae62300a.png"	[38773]	[12]	{"relevant":true,"constructed":true}
46040	1	"46040-rin-the-first-disciple"	9	[]	4	1004	5	"A. J. Nazzaro"	6	3	6	"첫 번째 사도 린"	"<b>도발</b>, <b>죽음의 메아리:</b> '첫 번째 인장'을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61222cfc63c21951d81c733615bba1cfdbd7cd7e12d849d5735b6a97f781e201.png"	""	"마지막 계약의 인장도 말라 버린 후엔 남은 건 망각뿐일까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d94b0905874f5979f2c2ba58310146647ff77b90ed7f8b96749cf62b550ff4c.jpg"	[46039,46038,46037,46035,46034,46033,46036,46274,46275,46276,46277]	[1,12]	{"relevant":true,"constructed":true}
60926	1	"60926-carnival-clown"	12	[]	4	1466	4	"Mike Sass"	4	4	9	"축제 광대"	"<b>도발</b>, <b>전투의 함성:</b> 이 하수인을 둘 복사하여 소환합니다. <b>타락:</b> 이 하수인을 복사하여 내 전장을 가득 채웁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fa7be0880874b0354eb4bfd2eb2d9d25052081aa04e8a3a5c0e701a741c87e81.png"	""	"혼자 나오는 것보다 셋이 나오는 게 더 가취있기를!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f16f56c203d1e6b0e3ff66c1da344a5a487b5853b664e21463766cb6209825e8.png"	[61624]	[1,8,91]	{"relevant":true,"constructed":true}
61462	1	"61462-faire-arborist"	2	[]	4	1466	1	"MAR Studio"	2	2	3	"축제 수목 재배가"	"<b>선택 -</b> 카드를 뽑습니다. 또는 2/2 나무정령을 소환합니다. <b>타락:</b> 두 능력이 모두 발동합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f8be886bc29d588f074a3ccd279b598f2a90e2fd2e1eda2538760e1b07090480.png"	""	"그 나무에 그 사과라더니, 옛말 틀린 거 하나도 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4562266dd2a12942ef2988e4b08d1e2afc0f928835c798f3876293dada0ad4d7.png"	[61466,61465]	[91]	{"relevant":true,"constructed":true}
61268	1	"61268-fairground-fool"	6	[]	4	1466	1	"Ivan Fomin"	3	4	3	"축제 웃음꾼"	"<b>도발</b>, <b>타락:</b> 생명력을 +4 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d279e9d7ad4b82b0c04259f16aedc92e069c5edc45b56231e0bdcceec1d3830e.png"	""	"다크문 경주에 내보낸 로켓이 고장나자 일리단이 뭐라고 했는지 아세요? \"너흰 아직... 정비가 안됐다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1011b41a80070d6477c2833aa5c57353fe367984cafc3dadbcd1e8f2f753c6a4.png"	[61277]	[1,91]	{"relevant":true,"constructed":true}
39822	1	"39822-deadly-fork"	7	[]	4	23	1	"Konstantin Turovec"	2	3	3	"치명적인 포크"	"<b>죽음의 메아리:</b> 3/2 무기를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/be9500ca06f57b8d465e1d56a6653bb3a87fb0f62681087f139be0eda6a747b9.png"	""	"올바른 순서를 원한다면 치명적인 포크를 메인 코스용 포크보다 먼저 두되 샐러드 포크보다는 나중에 둬야 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e90a6985082da34de3879e009eb39f7ccfb375f8c5c291018fbbb99ecd2a0fb8.jpg"	[39821]	[12]	{"relevant":true,"constructed":true}
59691	1	"59691-infiltrator-lilian"	7	[]	4	1443	5	"Alex Horley Orlandelli"	2	4	4	"침투요원 릴리안"	"<b>은신</b>, <b>죽음의 메아리:</b> 무작위 적을 공격하는 4/2 포세이큰 릴리안을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fcc5fa16ea514050bd7a3403c5afe3f9b2905a42d904699bd1ef2cc4804f2aba.png"	""	"진실을 밝힐 수 있다면 두 번째 목숨도 기꺼이 바칠 것입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/23580a1ea170dcdf9b26456707942a148342774a07302bfd43cddcbb7411ec30.png"	[60409]	[6,12]	{"relevant":true,"constructed":true}
62586	1	"62586-kargal-battlescar"	12	[]	4	1525	5	"Mike Sass"	5	5	7	"카르갈 배틀스카"	"<b>전투의 함성:</b> 이번 게임에서 내가 소환한 경비초소 하나당 5/5 망꾼을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c6c895159be6102f241a1066ea35b38e0d6601f8b5578733e06c7e5ab75d9b41.png"	""	"적이 없으면 봉수대 1개, 적을 발견하면 봉수대 2개."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e0be91ad615ba9eef1e14c7a91da2cdb50049431949a79a509aa1e0507c47c5b.png"	[63534,62583,62585,62584,63256]	[8]	{"relevant":true,"constructed":true}
41208	1	"41208-razorpetal-lasher"	7	[]	4	27	1	"Sojin Hwang"	2	2	2	"칼날꽃잎 덩굴손"	"<b>전투의 함성:</b> 피해를 1 주는 칼날꽃잎을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f29eff48aaf2338d8abd4cdec03c56ac979e74e360b67afce914ae4b4114f166.png"	""	"이래서 운고로에는 좀비가 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/134b7fc8df345fcac7755ad47d8f2a8c574ff9f8771bba1a5df457d892365266.jpg"	[41206]	[8]	{"relevant":true,"constructed":true}
46440	1	"46440-windshear-stormcaller"	8	[]	4	1004	4	"Arthur Gimaldinov"	5	5	5	"칼바람 폭풍소환사"	"<b>전투의 함성:</b> 내 전장에 기본 토템 넷이 전부 있으면, 바람의 군주 알아키르를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e8b73c2e3d68dddd57ebb9c15aa201cec82fc068250889721e4fee88b725716.png"	""	"장인은 토템을 가리지 않습니다. 알아키르를 믿으십시오."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f91f0bc842c604d815ec2c926f6ec093f6289447909ef08a92cc613480912fb.jpg"	[537,850,764,62320,32]	[8]	{"relevant":true,"constructed":true}
420	1	"420-cairne-bloodhoof"	12	[]	4	3	5	"Wayne Reynolds"	5	5	6	"케른 블러드후프"	"<b>죽음의 메아리:</b> 5/5 바인 블러드후프를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb9b9495009d889194a8e33dbee72fb74fde60634557020653f1ad49d1dfd782.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e4db4aa372c1dd60be68fb1ca8909758c4ee42a314d04eeec6de714c58efca5.png"	"케른은 가로쉬에 의해 목숨을 잃었습니다. 그러니까... 전사 덱에는 넣지 말아주세요. 가혹하잖아요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8d1ec02835e876d79a01381cbee1111157c4b3204233049cb151faee33f04b28.png"	[318]	[12]	{"relevant":true,"constructed":true}
43329	1	"43329-kobold-hermit"	8	[]	4	1004	1	"Dany Orizio"	1	1	2	"코볼트 은둔자"	"<b>전투의 함성:</b> 기본 토템을 선택하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a7be353b9521eec66a766a8203fd805fa364ae3e7a885284ffa0da6ab58398a2.png"	""	"양초를 진정으로 이해하기 위해선 수 년간의 묵언수행이 필요합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa8fad1b4c899175f669dcf9fd2578b655b8c71368ed10febb64cbb52c74f67b.jpg"	[537,850,764,62320]	[8]	{"relevant":true,"constructed":true}
70240	1	"70240-kobold-taskmaster"	12	[]	4	1626	3	"Patrik Bjorkstrom"	4	2	3	"코볼트 작업반장"	"<b>전투의 함성:</b> 하수인에게 생명력을 +2 부여하는 방어구 조각 2개를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/665028ea8db97d1f3d5bc3b126ced5ef5e0e856ba769c29d8b9db5f0df587e7b.png"	""	"\"너 양초 가져온다\", \"너 양초 하나 더 가져온다\", \"너 양초 11개 더 가져온다\" 연계 퀘스트를 주는 것으로 유명합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/109019d4308a6132bdd7ef1def37bb5d8c2135de1318f8ef865f2a6020e9e72d.png"	[71424]	[8]	{"relevant":true,"constructed":true}
63007	1	"63007-kolkar-pack-runner"	3	[]	4	1525	4	"Matt Dixon"	3	2	2	"콜카르 조련사"	"내가 주문을 시전한 후에, <b>속공</b> 능력이 있는 1/1 하이에나를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6a8034c671a8413ecd1fbe33de688b3eee58bfd20ccd4bcf2af039d59cde398e.png"	""	"얼마나 잘 뛰나요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2063a109cd1c06918a56c37bdde8d2acf2da181b210bd93d63fe0d32d28117fb.png"	[63459]	[53]	{"relevant":true,"constructed":true}
60892	1	"60892-derailed-coaster"	12	[]	4	1466	3	"Mauricio Herrera"	2	3	5	"탈선하는 열차"	"<b>전투의 함성:</b> 내 손에 있는 하수인 하나당 <b>속공</b> 능력이 있는 1/1 방문객을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/70090e076ba48e1e7a4490834df778f8f90c1d9709d4b5390231219690122c35.png"	""	"이 열차는 승차감이 죽여주는 걸로 유명합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2d9c68215d3448f80b3cf8dee9cb15a6a656a4ac0c24f13e705d7c6f9cb545c9.png"	[61243]	[8,53]	{"relevant":true,"constructed":true}
2083	1	"2083-toshley"	12	[]	4	13	5	"Zoltan & Gabor"	7	5	6	"토쉴리"	"<b>전투의 함성과 죽음의 메아리:</b> <b>예비 부품</b>을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/57f9e87becf357f3a7e1a5da9318744c56ca68c7eab5b3dbf5236882a077e495.png"	""	"토쉴리야말로 진정한 상남자의 조건을 모두 갖추고 있죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fdb1e40359caca66fc114bea3015a9b4b3c67204306f96ac6b157d688743e6e8.jpg"	[2150,2151,2156,2153,2155,2154,2152]	[8,12,19]	{"relevant":true,"constructed":true}
890	1	"890-tirion-fordring"	5	[]	4	3	5	"Brom"	8	8	8	"티리온 폴드링"	"<b>천상의 보호막</b>, <b>도발</b>, <b>죽음의 메아리:</b> 5/3 파멸의 인도자를 장착합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e7ffc6de90da72a54a6c787fb493e4c4900728bf840fa65a39c884d59f838941.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5683d3189d225e61484838b0ea5b02f0112f747b49e9c6e4b08cccf6344d20f4.png"	"혹시 티리온 폴드링 테마 송 들어 보셨나요? 못 들어보셨다고요? 네, 그딴 건 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/962fdb3448c5b75acb6f65537afa64382127b45143b631124a8877ce4da0c1c6.png"	[1730]	[1,3,12]	{"relevant":true,"constructed":true}
38795	1	"38795-doomcaller"	12	[]	4	21	3	"Ben Zhang"	9	7	8	"파멸의 사절"	"<b>전투의 함성:</b> 내 크툰에게 +2/+2를 부여합니다. <i>(어디에 있든)</i> 내 크툰이 죽었다면, 크툰을 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/db24f0bb898d9fbe3a37b0ad47478692fbe476b16e5611607fe3f1d561c8982b.png"	""	"파멸이 끊임없이 문을 두드리는 종교 권유를 내쫓을 때 문패 대신 걸어두는 하수인입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3645a7c2acba54b6369536dcfa6bc0fb23394e4a3502a7efca742d3353af7567.jpg"	[38857,102680]	[8]	{"relevant":true,"constructed":true}
39477	1	"39477-nightbane-templar"	5	[]	4	23	1	"Luke Mancini"	3	2	3	"파멸의 어둠 기사단원"	"<b>전투의 함성:</b> 내 손에 용족이 있으면, 1/1 새끼용을 2마리 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/806d38f6647dfd52214727a2453334873d6c0b353dba42bbc3785ff0f8aa6752.png"	""	"원래는 아르카나고스의 기사단원이었지만 주인의 이름이 바뀌면서 기사단의 이름도 바뀐 경우입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f2115fcecd037fe42f8eed92e533af3ec0c6d7e66fc0e697d19b53307bc79e86.png"	[39692]	[8]	{"relevant":true,"constructed":true}
61308	1	"61308-yshaarj-the-defiler"	12	[]	4	1466	5	"Alex Horley Orlandelli"	10	10	10	"파멸자 이샤라즈"	"<b>전투의 함성:</b> 이번 게임에서 내가 낸 모든 <b>타락한</b> 카드를 복사하여 내 손으로 가져옵니다. 이번 턴에 그 카드들의 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3ca4198363be36c7f98378329316e51751fb7fd07a6adb53addcf56b6823c9a3.png"	""	"삼키고 받아들이다 결국 화병으로 앓아누웠습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/987c8a6fddccb7cb78ffbfe9d51cd854a25dde026d8655318745d9e0c9426e4c.png"	[61296]	[8,98]	{"relevant":true,"constructed":true}
43228	1	"43228-faldorei-strider"	7	[]	4	1004	4	"Tyler West Studio"	4	4	4	"팔도레이 순찰자"	"<b>전투의 함성:</b> 내 덱에 잠복을 셋 섞어 넣습니다. 잠복을 뽑으면, 4/4 거미를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3532dd52de5363c42a18ac05782692a25592fc57b59a259158ae78fd6ea82e33.png"	""	"덱 안에 거미가 있습니다. 거미가 보일 수도 있고 안 보일 수도 있습니다. 보이면서 안 보이는 것입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5729be2b0d49c883394846d103ce2c0a30f7825b24d5d54c172550b1731ee82f.jpg"	[45870,45869]	[8]	{"relevant":true,"constructed":true}
43517	1	"43517-furbolg-mossbinder"	12	[]	4	1004	3	"Steve Prescott"	1	1	5	"펄볼그 이끼결속사"	"<b>전투의 함성:</b> 아군 하수인을 6/6 정령으로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8833202ad63dc4fea89b079bb9423d3b83a1b6a66a6d246371b851dadcccac9f.png"	""	"이 지하 미궁에 있으면 안 되는 이유라도 있습니까?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/400e278ca050ce3f92298e43f051f700698105e7724d36d0faa1f617fc8ca713.jpg"	[43516]	[8]	{"relevant":true,"constructed":true}
70292	1	"70292-wing-commander-mulverick"	2	[]	4	1626	5	"Anton Zemskov"	5	2	4	"편대사령관 멀베릭"	"<b>속공</b>, 내 하수인들이 \"<b>명예로운 일격:</b> <b>속공</b> 능력이 있는 2/2 와이번을 소환함\"을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1fa8f45c420b8e1c7fd45c7a2e993127eea881876753cb554dae7ebb24dc125a.png"	""	"\"체력 2의 하수인으로 가득한 전장이라니, 물 반 고기 반이군.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea6a35c0104dfc5aa4413b4e8f8df71cc39eeac740125f09afd57164b79c08ac.png"	[71263]	[53,100]	{"relevant":true,"constructed":true}
63400	1	"63400-devouring-ectoplasm"	12	[]	4	1525	1	"Jakub Kasper"	2	3	3	"포식성 세포괴물"	"<b>죽음의 메아리:</b> 무작위 추가 효과를 얻은 2/2 모험가를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ebd0daf38e6170c4397e224ddfcdbb9a115e40512d896989eba20dc3ec4b5a0.png"	""	"저탄고지 다이어트 중에는 타우렌만 먹습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ec918ad96f016df635aed07d199e56b5b819c1f238e6df57778e29d5d0cf20df.png"	[63103,63104,63105,63106,63107,63108,63109,63110]	[12]	{"relevant":true,"constructed":true}
58931	1	"58931-headmaster-kelthuzad"	12	[]	4	1443	5	"James Ryman"	6	4	5	"학장 켈투자드"	"<b>주문폭주:</b> 주문으로 하수인을 처치하면 그 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/671a6f5347e2e67bd40f6fe628222ca96fc97d48b01f4df9c20846fee5d762a5.png"	""	"\"비법을 알려달라고? 로브 소매에 참치 조각을 갖고 다니지. 그 친구가 잘 따라오거든. 아, 죽은 자를 되살리는 것? 그건 별 거 없다만.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7a3293cf1dd1d1afd94a60043dc47a8932fdc2cb28bf13242f37ee3076bd0eb4.png"	[62160,2157]	[88]	{"relevant":true,"constructed":true}
61941	1	"61941-luckysoul-hoarder"	12	[9,14]	4	1466	3	"Matt Dixon"	4	3	3	"행운영혼 수집가"	"<b>전투의 함성:</b> 영혼 파편을 내 덱에 둘 섞어 넣습니다. <b>타락:</b> 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2510998f03e160e7db00add2a8eaf5d383b9e5f837de16f67e83aa51524cc6ff.png"	""	"장바구니부터 책가방, 통, 여행 가방, 쟁반에 폭신폭신한 베개까지 모든 짐을 항상 들고 다닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e09cc166338aa2b896ee2e3dae013ca35b0272bcddd2552ed8cf12bd97418051.png"	[61976,59723]	[8,91]	{"relevant":true,"constructed":true}
79584	1	"79584-insatiable-devourer"	12	[]	4	1691	4	"Mauricio Herrera"	4	4	9	"허기진 포식자"	"<b>전투의 함성:</b> 적 하수인을 잡아먹고 그 하수인의 능력치를 얻습니다. <b>주입 ( ):</b> 그 양옆의 하수인들도 잡아먹습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/915973b1b36bb80a6cb58be9a931fa6ef9ce42e08657e7819f224d7a00d6522c.png"	""	"배 속에 거지가 들었나 봐요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b3f7e3109ce2ed15dac8dc6f678b844a3fda874452bb4c70ec29c44d8bf15300.png"	[79542,79552,79593,79585,79545,537,850,764,62320,79554,79595]	[8,238]	{"relevant":true,"constructed":true}
38833	1	"38833-twilight-summoner"	12	[]	4	21	4	"Jim Nelson"	1	1	4	"황혼의 소환사"	"<b>죽음의 메아리:</b> 5/5 얼굴 없는 파괴자를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/242f51e8e48c3ff71f09fd038729f4c76006b960369cf5633b9abcb35658ea73.png"	""	"그를 쓰러뜨리면 그는 당신이 상상할 수도 없을 만큼 강해집니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4cca550c4e2b425e44081a35eb379201c8802ac6f486b76d2933c7831195377f.png"	[38999]	[12]	{"relevant":true,"constructed":true}
38429	1	"38429-twilight-darkmender"	6	[]	4	21	3	"Alex Garner"	5	6	5	"황혼의 암흑치유사"	"<b>전투의 함성:</b> 내 크툰의 공격력이 10 이상이면, 내 영웅의 생명력을 10 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90025a75052efb60a21829d2dbb651db7350f1731757481c9855a6904902e5c6.png"	""	"암흑은 매우 예민한 물질입니다. 그러니 우선 빛에서 분리한 다음에 찬 물로 세탁하고 자연 바람에 말리세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e1afcb73c870e5b2568de2f9224de388f860b8d017ad4e8dea3942c6cb0bfeb6.png"	[38857]	[8]	{"relevant":true,"constructed":true}
38864	1	"38864-twilight-geomancer"	12	[]	4	21	1	"Eric Braddock"	4	1	2	"황혼의 풍수사"	"<b>도발</b>, <b>전투의 함성:</b> 내 크툰에게 +1/+1과 <b>도발</b>을 부여합니다. <i>(어디에 있든)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8856ee3dfe7a915e193bb24549b02f68a8b4b7b7315b88f4cfabdffce987e6a3.png"	""	"\"자, 크툰 님. 저를 따라해보세요. '오염된 노움만큼 냄새나는 필멸자여!'\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/776ce9c7b15d041e78217c8c370640c0e5cfecc1d6b4bc30e314d510742621de.png"	[38857,102680]	[1,8]	{"relevant":true,"constructed":true}
2881	1	"2881-obsidian-destroyer"	10	[]	4	20	1	"Anton Zemskov"	7	7	7	"흑요석 파괴자"	"내 턴이 끝날 때, <b>도발</b> 능력이 있는 1/1 딱정벌레를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d74b7d6feb1bfe33ad598ae1f9ac1bf7a8195098553bfc15fe6927b473d59a6e.png"	""	"그 어떤 흑요석도 파괴할 수 있습니다! 이렇게 말하니 정말 없어보이는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7ce72204f47080a23b6d0975b2e8fbbfeb5698f582095d9f58e72c313a9d5976.jpg"	[38325]	[1]	{"relevant":true,"constructed":true}
