id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds	duels
53947	1	"53947-questing-explorer"	12	[]	4	1158	3	"Maria Alexeevna Trepalina"	3	2	2	"퀘스트 중인 탐험가"	"<b>전투의 함성:</b> 내 전장에 <b>퀘스트</b>가 있으면, 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6466f1ce256b132bb50b08d2f76ed08241878a351147cd5cb06d8d6a1d5b2c0c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/33ea004c16b180ac73777e48f552b1fd7f7077ff3627b1d46085fe37f7aa103d.png"	"퀘스트 보상인 공로 배지를 얻기 위해 얼룩말 발굽 12개를 기어코 모았습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/16872d80631a836a910a425955a8da425ffe1bf4e45a3d319d8bd8b4d2eb6ce9.png"	[8,31]	{"relevant":true,"constructed":true}
61676	1	"61676-kthir-ritualist"	12	[]	4	1466	3	"Konstantin Porubov"	4	4	3	"크시르 의식술사"	"<b>도발</b>, <b>전투의 함성:</b> 비용이 4인 무작위 하수인을 상대편의 손에 추가합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf162834196f287accbbdc46fa92a56d60dace5d1549643f0892a2edbbb53436.png"	""	"사악한 무언가가 다가오고 있습니다... 아! 혼자가 아니군요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dfa2533c082bcde3c2186317273d5b70dee44da70cb9daf6350ee842214484df.png"	[1,8]	{"relevant":true,"constructed":true}
38857	1	"38857-cthun"	12	[]	4	21	5	"James Ryman"	6	6	8	"크툰"	"<b>전투의 함성:</b> 모든 적에게 이 하수인의 공격력만큼의 피해를 무작위로 나누어 입힙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3df5719d697ecc39b3a901512c0fe0b1e6b0c77ad6f614a654510b3d714ca65a.png"	""	"크툰이 가장 싫어하는 하스스톤 카드는 바로 '눈에는 눈'입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fafcdad03e716cd631a9bb6065781457e21a0b94121e65e808280248eec29e21.png"	[8]	{"relevant":true,"constructed":true}
38547	1	"38547-disciple-of-cthun"	12	[]	4	21	3	"Dan Scott"	2	2	3	"크툰의 사도"	"<b>전투의 함성:</b> 피해를 2 줍니다. 내 크툰에게 +2/+2를 부여합니다. <i>(어디에 있든)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3bc2128ccd1fd52a228ca381e8c6881a538da75874f00b388682e6ed03283352.png"	""	"크툰은 자신을 따르는 신도들에게 쿠키를 줍니다. 그걸로 되냐고요? 종교 행사를 가보신 적이 없으신가보군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3cf4d4b632ff864d0cf4cd5ecba58228184271df9cc8c29cade9ab20eb46f8f1.png"	[8]	{"relevant":true,"constructed":true}
38861	1	"38861-blade-of-cthun"	7	[]	4	21	4	"Steve Prescott"	4	4	7	"크툰의 자객"	"<b>전투의 함성:</b> 하수인을 처치합니다. 그 하수인의 공격력과 생명력을 내 크툰에게 부여합니다. <i>(어디에 있든)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48ecf82e5e3d7814f11f48f0e9b371aba6b46bdc8334a285da27097f8f466c28.png"	""	"크툰 님께서 제물을 원하신다! 이왕이면 데스윙으로!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ace7b58900e328ec6cfde42ee94dcdbeef1207131d14d3561cf27805e1a7a03d.png"	[8]	{"relevant":true,"constructed":true}
38621	1	"38621-klaxxi-amber-weaver"	2	[]	4	21	3	"Cole Eastburn"	5	4	4	"클락시 호박술사"	"<b>도발</b>, <b>전투의 함성:</b> 내 크툰의 공격력이 10 이상이면, 생명력을 +5 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/404ad9ad7c59ec734ae8ef012a91b5838ff549cd793eb4c01bb127e6e8556ae2.png"	""	"인근 직업학교에서 호박술사가 되는 법 특강을 들을 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e46bfcabaa64ffeda3d9b157d0f4c2024567f1d828b892c51e41dd7ee89e5ced.png"	[1,8]	{"relevant":true,"constructed":true}
748	1	"748-kirin-tor-mage"	4	[]	4	3	3	"Popo Wei"	3	4	3	"키린 토 마법사"	"<b>전투의 함성:</b> 이번 턴에 내는 내 다음 <b>비밀</b>의 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/59226a2381c72cfa99a53b183b10785e54e11d1ea3c42a712db96809bba5eb84.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d50fcd3f3a7f2510af548edf6e74a0146b7324b7e94d492c86356db1bdf29786.png"	"누구에게도 말할 수 없는 비밀이 있다면 키린 토 마법사를 찾아가세요. 공짜로 들어준답니다. 단, 선착순 1명만이랍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28789c59b6e1fb80b3c001d0bfe12e1edf8c6a633c45548e9de77270b6a91587.png"	[5,8]	{"relevant":true,"constructed":true}
38496	1	"38496-nzoth-the-corruptor"	12	[]	4	21	5	"Tyson Murphy"	7	5	10	"타락자 느조스"	"<b>전투의 함성:</b> 이번 게임에서 죽은 내 <b>죽음의 메아리</b> 하수인들을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0198796995e0cff2bde9e440b8ace6618b003eda79ffc5ec0c637da8ce8236dd.png"	""	"어느 이상한 가재가 부른 노래가 5천년 동안 머리에서 가시지 않는다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f92c60513604b347c146959bc8e48dc4b98f5b0ed618af17a59decd3ec664066.jpg"	[8,12]	{"relevant":true,"constructed":true}
62550	1	"62550-taurajo-brave"	12	[]	4	1525	3	"L. Lullabi & K. Turovec"	8	4	6	"타우라조 용사"	"<b>광폭:</b> 무작위 적 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0e27cd072d11acd5c767136ec0dd340933637316bbeda1821714b9d3de0135fc.png"	""	"“그 어떤 타우렌 용사라도 가시에 박히면 눈물을 흘리기 마련입니다.”"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3ca41e8e9cf123f86d6ba706088f29ae8c411de9315e693a2fa723286504338c.png"	[99]	{"relevant":true,"constructed":true}
45	1	"45-tauren-warrior"	12	[]	4	3	1	"Paul Warzecha"	3	2	3	"타우렌 전사"	"<b>도발</b> 피해를 받은 상태면 공격력을 +3 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e64de58ae05a11b60e05b549481a59bf6fe9ab0492f09cad988efce375d22965.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d922546b054bd00b77418b6175aac288c23c9609bcdf94e0d3b47ce6624fa97.png"	"타우렌 전사: 멀고어의 용사, 가시멧돼지 학살자, 썬더블러프 승강기 애호가"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ecc50c3c0839ba955ccc2052b6ac82bf3b86ec3d162123de897ede3dac81a7c6.png"	[1]	{"relevant":true,"constructed":true}
53620	1	"53620-elise-the-enlightened"	2	[]	4	1158	5	"Luke Mancini"	5	5	5	"탐구자 엘리스"	"<b>전투의 함성:</b> 내 덱에 똑같은 카드가 없으면, 내 손을 복사합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce744509a62ce74efec31f7618b6e35de52deb8908e1c75a5e79c88c428280dd.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/be1939814073e9be5b5bc4506474e08b5ce7302b269151e3c3f6f5d7f624c83b.png"	"지도제작자에서 어엿한 모험가가 된 엘리스는 남들이 걷지 않은 길을 걸었습니다. 지도에 표시되지 않았거든요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8e1839c84ddf9ad1431f8b13064e0bb8aabea5bd8a1d678ae538fd329388b328.png"	[8]	{"relevant":true,"constructed":true}
78125	1	"78125-kryxis-the-voracious"	14	[]	4	1691	5	"Juan Calle"	7	7	4	"탐식자 크릭시스"	"<b>전투의 함성:</b> 내 손에 있는 카드를 모두 버립니다. <b>죽음의 메아리:</b> 카드를 3장 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/92031e10dfad41df65ac1caf6a7cdc02fa5447fb7c6c78f665ae2b37029ea534.png"	""	"간헐적 단식도 시도해 봤지만, 소용없었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/76c44dff0eff439f9c20b946e9ea219e2e7a6468c19a928cdd0b9ee3547717ee.png"	[8,12]	{"relevant":true,"constructed":true}
759	1	"759-sunwalker"	12	[]	4	3	3	"Andrea Uderzo"	5	4	6	"태양길잡이"	"<b>도발</b> <b>천상의 보호막</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/34c01b5268ff2710051596dc530e0a4d49688a6ea8119e89b7ee0fb6cc1c49bb.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf9061daee74a574c816ff591845b226a30952b63e47a6daa405a0b68f1fd94b.png"	"태양길잡이라고 정말로 태양의 길잡이 노릇을 하는 건 아닙니다. 그냥 이름만 이런 거예요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1265d1c1c3ac7e2572e84ca99a575fbfbb787b034694bd17f140b07b3e29751b.png"	[1,3]	{"relevant":true,"constructed":true}
62706	1	"62706-sunwell-initiate"	12	[]	4	1525	1	"Vladimir Kafanov"	4	3	3	"태양샘 수습생"	"<b>광폭:</b> <b>천상의 보호막</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b64f4cc614bd533f59994b3af038e5a8998cf5340484bbd38886df0586123d72.png"	""	"수습생은 주문을 외우기 위해 20 레벨까지 기초를 다집니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ca61c38ee74a5cae04f827a1b9bf1770b945f3a9adc402ce6b64589a8bbe8e3.png"	[3,99]	{"relevant":true,"constructed":true}
41145	1	"41145-sunkeeper-tarim"	5	[]	4	27	5	"Mike Azevedo"	7	3	6	"태양지기 타림"	"<b>도발</b>, <b>전투의 함성:</b> 다른 <b>모든</b> 하수인의 공격력과 생명력을 3으로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/56470bf7ec45f87cb193c70cad0cf1a7a99b0ff227662b80c164c62ee227d64e.png"	""	"하지만 가장 좋아하는 숫자는 4라는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5976b6b60504e7cb5dcd126a32036d3f3998533b76be63e1c9f129961944c018.jpg"	[1,8]	{"relevant":true,"constructed":true}
66856	1	"66856-taelan-fordring"	12	[]	4	1637	5	"Steven Prescott"	3	3	5	"탤런 폴드링"	"<b>도발</b>, <b>천상의 보호막</b>, <b>죽음의 메아리:</b> 내 덱에서 비용이 가장 높은 하수인을 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6baf97999c2d5d09be237b34cafd38b4194eec63ca5112eead7baa625d814298.png"	""	"붉은십자군에서 거의 평생을 자라온 탤런은 자신들이 썩 좋은 사람들은 아니었다는 사실을 드디어 깨달았습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/58688e931687343a341b6ff4736cd940be797faaee2d6797957b146f6c3a85c8.png"	[1,3,12]	{"relevant":true,"constructed":true}
79774	1	"79774-torghast-custodian"	8	[]	4	1691	3	"Sergey Tsvelykh"	10	6	8	"토르가스트 관리수"	"<b>전투의 함성:</b> 적 하수인 하나당 <b>속공</b>, <b>천상의 보호막</b>, 또는 <b>질풍</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a0fa8c24f907d096bc277210ea19f4b765f0729c33c79d445627e878fc90a95.png"	""	"법정 청소는 한 손으로도 할 정도로 쉽다네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b0c83d16763855bf4ad4e95d24a04b2ee49c4ee198b4ace18e63c87dcfb21360.png"	[3,8,11,53]	{"relevant":true,"constructed":true}
41180	1	"41180-tortollan-shellraiser"	6	[]	4	27	1	"Garrett Hanna"	6	2	4	"토르톨란 껍질방패병"	"<b>도발</b>, <b>죽음의 메아리:</b> 무작위 아군 하수인에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/213ba9c8ed71f4a27c0ee4c6a543b4ac957d291d7a1cf82bcec65bee20dd8b31.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d211e05dc4c549f7714277a2471ea7fe1b00bdeae59e1cc00f4148bb0581aa89.png"	"껍질을 두른 영웅입니다. 그리고 피자를 좋아하죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4e56422cf9432f6b71f34300c300ccc5053ad08f04192e91bc7364fc2fd19cdc.jpg"	[1,12]	{"relevant":true,"constructed":true}
53771	1	"53771-tortollan-pilgrim"	4	[]	4	1158	4	"Rafael Zanchetin"	5	5	8	"토르톨란 순례자"	"<b>전투의 함성:</b> 내 덱에서 주문을 <b>발견</b>하여 무작위 대상에게 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/deea8f3dd6905334ce42406f92dbda7bd3c02d1ad089ab25225f98558e359340.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10d722e3d01a4390fefe1ebfc36424b0889bb2125e13346d368475e33b100014.png"	"토르톨란이 바다에 닿았어요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/084e96eeb59ce3ed186e50430fe191cfd80a2389f4d6b30f09730e6b4f0af6cc.png"	[8,21]	{"relevant":true,"constructed":true}
41264	1	"41264-tortollan-primalist"	12	[]	4	27	4	"Zoltan Boros"	4	5	8	"토르톨란 원시술사"	"<b>전투의 함성:</b> 주문을 <b>발견</b>하여 무작위 대상에게 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc183771f157aa7d4081f8074f08757cc210e933af2553adabf7f2be67f991bd.png"	""	"내 미래에 피자가 보인다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3767bdac04eb4613d112e06f34ed61281775ce06e68d173e2bc1752d34d4a7c1.jpg"	[8,21]	{"relevant":true,"constructed":true}
41252	1	"41252-tortollan-forager"	2	[]	4	27	1	"Jerry Mascho"	2	2	2	"토르톨란 채집꾼"	"<b>전투의 함성:</b> 공격력이 5 이상인 무작위 하수인을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/edf9188e40bb7fdbb7b2c5e5aad6ff458e1645c9583d458157e95e449b27eff3.png"	""	"토르톨라어로 운고로는 \"고대의 분실물 취급소\"입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d5b0ce5b8f367edf3c27db0b1c3f77bb3e2128af6319378e42ce2546fc92d63d.jpg"	[8]	{"relevant":true,"constructed":true}
41354	1	"41354-tolvir-warden"	3	[]	4	27	3	"Mike Azevedo"	5	3	5	"톨비르 감시자"	"<b>전투의 함성:</b> 내 덱에서 비용이 1인 하수인을 둘 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e64b79c5d4cdc1e94a40c43947cb75529a70faaf339757df51ba5f390ccbca7a.png"	""	"전투에서 정말 사납습니다... 애완동물 대전에선 더더욱 사납죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4064baba70a2df0dd39c19e780c3ea6ae5dcbd381c0122a9370d5085bd9f7d9b.jpg"	[8]	{"relevant":true,"constructed":true}
41241	1	"41241-tolvir-stoneshaper"	12	[]	4	27	3	"Mike Azevedo"	5	3	4	"톨비르 바위세공사"	"<b>전투의 함성:</b> 내가 이전 턴에 정령을 냈다면, <b>도발</b>과 <b>천상의 보호막</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5c22eda1aa6c3c4cff78036cc962c8750c4d744dd90bea3972f34756075b6303.png"	""	"부업으로 애완용 돌 미용사를 하고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dcca3396f0206674a248e5f864d1519083f095e187d57f98a4b41d79fdcbf64d.jpg"	[1,3,8]	{"relevant":true,"constructed":true}
157	1	"157-lord-of-the-arena"	12	[]	4	1635	2	"E. M. Gist"	5	6	6	"투기장의 제왕"	"<b>도발</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f058e40aa7c6fa144f28081662e5a2dc3d3d1a0a739d9daa8286e0345e621d1f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/857d4475f5945411220e8e6d14ba68a0d2b98d2ce438be37402ee8717ecfb884.png"	"2100+ 평점제 투기장 선수였지만, 벌써 몇 년 전 이야기이고, 아직까지 그 이야기로 주위 사람들을 피곤하게 한다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/be0f617c5aea2fadbcf74eb088db14b6b96b5c8e244213fbd25ef7f4c875ed73.png"	[1]	{"relevant":true,"constructed":true}
45837	1	"45837-trogg-gloomeater"	12	[]	4	1004	1	"Chris Seaman"	5	1	5	"트로그 버섯먹보"	"<b>도발</b> <b>독성</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea43d73fffcf605f65fc0e8560b739a09405ad8e4e75bb17493958a88f5f31af.png"	""	"트로그의 입에서는 고통과 비탄의 향이 풍겼다. 다른 트로그보다는 나은 악취였다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c763968b22d5c037d0c170690084223d4d530090d618bc6d1ba7fab8dbc327aa.jpg"	[1,32]	{"relevant":true,"constructed":true}
70235	1	"70235-troll-centurion"	12	[]	4	1626	1	"Mauricio Herrera"	8	8	8	"트롤 백인대장"	"<b>속공</b>, <b>명예로운 일격:</b> 적 영웅에게 피해를 8 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f55a7dfb7b279001b87e469c650fbf0e57b0fdd4ae1d0b780a7e534812c0311.png"	""	"백인대장? 하, 백만대장은 되면 돌아오게나."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/42a5198a0d75857685d5367b7b0acbe726321cd265c662a8165f6f6d622568d5.png"	[53,100]	{"relevant":true,"constructed":true}
43022	1	"43022-strongshell-scavenger"	2	[]	4	1001	3	"James Ryman"	3	2	4	"튼튼껍질 청소부"	"<b>전투의 함성:</b> 내 <b>도발</b> 하수인들에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c4df289aac4a8c626c8cb300b19337d997b51a621e3b9733921270e2b737baaf.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f1f5986a9b96669c1e47517d72621364692c8f3ea74c167d0ef50d7a5ffb046.png"	"무덤이 없으니까 도굴은 아닙니다. 그냥 청소하는 거죠..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a8d1204bf7bc17f904d69119943a1daf044b5364f0a008559325ab067a4294c1.png"	[1,8]	{"relevant":true,"constructed":true}
70220	1	"70220-corporal"	12	[]	4	1626	1	"Konstantin Turovec"	3	2	2	"파수병"	"<b>명예로운 일격:</b> 내 다른 하수인들에게 <b>천상의 보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7034a28af61e4b7e86addcfb0a57f529f1159a0ec8494c2fa020ef4ca79137e5.png"	""	"무덤에서 부활을 기다리는 중에는 파수 임무를 수행할 수 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/17615dbe781a5210626d05ad2e85a85c6192cd1eaf317de7fc13eda55114e3aa.png"	[3,100]	{"relevant":true,"constructed":true}
78547	1	"78547-party-crasher"	12	[]	4	1691	4	"L. Lullabi & K. Turovec"	9	7	8	"파티 훼방꾼"	"<b>전투의 함성:</b> 적 하수인을 선택합니다. 내 손에 있는 무작위 하수인을 그 하수인에게 던집니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e239bb108682b49073973812d00d211099bf6ea88c681de3e80270b04728839.png"	""	"\"왜 아무도 널 초대하지 않는지 알아?\" \"몰?루\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9a4851a98597119c96f341a1ace2d02512ece3f1621654b3ba1fcab8aac2ea87.png"	[8]	{"relevant":true,"constructed":true}
64713	1	"64713-pandaren-importer"	12	[]	4	1578	1	"Samche Chen"	3	1	2	"판다렌 수입상"	"<b>전투의 함성:</b> 게임이 시작됐을 때 내 덱에 없던 주문을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8076020de0631a12405a190f73698b57439499fa5a129de0dabfdfa2c23e1843.png"	""	"관심 없는 잡다한 물건들을 포함한 모든 잡동사니를 들고 다닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3021962c5f5aed589e5a96f8aceb3ffb682a4cba883a044701a6ea9fbf33c641.png"	[8,21]	{"relevant":true,"constructed":true}
78383	1	"78383-sesselie-of-the-fae-court"	2	[]	4	1691	5	"MAR Studio"	8	8	8	"페이 궁정의 세셀리에"	"<b>도발</b>, <b>죽음의 메아리:</b> 하수인을 뽑습니다. 그 하수인의 비용이 (8) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8000a1fbd768674e684763300d2011946219f3f17b4f206894ac0ae9ea8d2e88.png"	""	"자신이 페이 궁정에서 왔다고 하는데, 설마 페이 과장?!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b61e2ce67b64c33ff9207e1daf19c0cfa59a7c408cfd4cd40b08df1ea9578d8d.png"	[1,12]	{"relevant":true,"constructed":true}
70106	1	"70106-wing-commander-ichman"	3	[]	4	1626	5	"Mike Sass"	4	5	9	"편대사령관 이크만"	"<b>전투의 함성:</b> 내 덱에서 야수를 소환하고 <b>속공</b>을 부여합니다. 그 야수가 이번 턴에 하수인을 처치하면, 반복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/add718b436d966b5b3eadcb69383661f9414b7a86a88e12663d035103976be83.png"	""	"\"멀베릭, 자네 비행술이 문제가 아니라, 호드라는 사실이 문제일세.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7370b99d75824f5d5eaeff098357266144867157ae33ee8dcb536d8d27603fea.png"	[8,53]	{"relevant":true,"constructed":true}
2067	1	"2067-bomb-lobber"	12	[]	4	13	3	"Luca Zontini"	3	3	5	"폭탄 투척수"	"<b>전투의 함성:</b> 무작위 적 하수인에게 피해를 4 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ac0578ba2a0e5f399e1ce8fbad3d60def10cf6610ee0d1d7160e6c6ac06f834c.png"	""	"적어도 상대 편과 우리 편을 구분하지 못할 만큼 정신이 나가진 않은 것 같습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f6968617c44348af6cf578aae14042d372bdb69fa32e1eb8f7a06724c9c02e1.png"	[8]	{"relevant":true,"constructed":true}
284	1	"284-novice-engineer"	12	[]	4	1635	2	"Karl Richardson"	1	1	2	"풋내기 기술자"	"<b>전투의 함성:</b> 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3586b017138e9fea2ebb5d5b4a015b95186b6dddc3b7e612f4dffcc5e6d69aca.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e210e86916755c8dc68dc61a09ddacd3b37da842aed14b854d9c6308e321ef4a.png"	"\"수강생들의 반은 재수강도 하지 못할 걸요? 닭으로 변해 있을 테니까요.\" - 수석땜장이 오버스파크, 기계공학개론 101장 강의 중에서."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4253d702e6dccf23a7f4a11c9f9a86b256d9ebaefbc375998e796825c6ffa7a4.png"	[8]	{"relevant":true,"constructed":true}
62442	1	"62442-novice-zapper"	8	[]	4	1637	1	"Eric Braddock"	2	3	1	"풋내기 방전술사"	"<b>주문 공격력+1</b> <b>과부하:</b> (1)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2934582d276a9d0e88351a93f25020afd203e4f8d9d493725a8013dcc3d5d256.png"	""	"다른 풋내기들도 꺼려합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c06a906475040006a3a1b5a910aee31e3afc64e4847925c6e2e9373de876607e.png"	[2,14]	{"relevant":true,"constructed":true}
61186	1	"61186-balloon-merchant"	5	[]	4	1466	3	"Forrest Imel"	5	3	4	"풍선 상인"	"<b>전투의 함성:</b> 내 은빛 성기사단 신병들에게 공격력 +1과 <b>천상의 보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b4ecfa75ae837de665af1a172382bb7b1d12046cdad7981c42eb0671ccf4748.png"	""	"빛나는 노란 풍선입니다! 살짝만 건드려도 터지니 조심히 다루셔야 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/681e65d59135d41f6d36d67ea206956045408f96b1b72a9cc0bb485726872310.png"	[3,8]	{"relevant":true,"constructed":true}
64726	1	"64726-lady-prestor"	12	[]	4	1578	5	"James Ryman"	7	6	6	"프레스톨 여군주"	"<b>전투의 함성:</b> 내 덱에 있는 하수인들을 무작위 용족으로 변신시킵니다. <i>(실제 능력치와 비용은 변하지 않습니다.)</I>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc0e05e7f77f970c56dfc519ce3e18aa21e6cdead935f5eabb843867fa89b104.png"	""	"솔직히 말하자면, 왕을 경호하는데 변신한 용만큼 든든한 건 없죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/24b81fa106e60ac60698b70569833132d94e24772a27c583cc083551384b22c9.png"	[8]	{"relevant":true,"constructed":true}
64436	1	"64436-prestors-pyromancer"	4	[]	4	1578	1	"James Ryman"	3	2	2	"프레스톨의 화염술사"	"<b>전투의 함성:</b> 내 다음 화염 주문이 <b>주문 공격력 +2</b>를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e11fa19c1953f6dc3645fef7946d142c6f5e23e2f09306990f3c7faeb779eed9.png"	""	"이 친구도 변장한 용은 아니겠죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f2a03b98849db5ce90c43c5d5ee0789dafb4649dbb6d0344fdd07db263582eeb.png"	[8,102]	{"relevant":true,"constructed":true}
70258	1	"70258-korrak-the-bloodrager"	12	[]	4	1626	5	"Alex Horley Orlandelli"	5	3	4	"피의 광전사 콜라크"	"<b>죽음의 메아리:</b> 이 하수인이 <b>명예로운 일격</b>으로 처치되지 않으면, 콜라크를 다시 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4810d476eb575cb3ed3b128d5af886b943993a299a2ff6b709d5f1cc42151f1b.png"	""	"목숨이 붙어있고, 감정이 살아있고, 적을 무찌르는 불사의 존재노라."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c83e4e69ec1741f305234faa422c0b3c8b301c28ba603c717729f107a44c44b6.png"	[12,100]	{"relevant":true,"constructed":true}
84923	1	"84923-blood-crusader"	5	[]	4	1776	4	"Mauricio Herrera"	5	5	6	"피의 성전사"	"<b>전투의 함성:</b> 이번 턴에 내가 내는 다음 성기사 하수인은 마나 대신 생명력을 비용으로 사용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/85a5159e6d4d0ab7d8ba65fecc99cd8ccb853512417c31fd696ce136c85be875.png"	""	"실버문을 지키는 데는 수많은 피와 땀, 눈물, 더 많은 피가 들어갔습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/012269e9921fe3a663c1059b8a4932b19c0c116b7c9ea2a340a150f327f7c040.png"	[8]	{"relevant":true,"constructed":true}
