id	collectible	slug	classId	multiClassIds	minionTypeId	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	childIds	keywordIds	duels
90325	1	"90325-lost-exarch"	12	[]	11	4	1776	3	"Ramzy Kamen"	4	5	4	"패배한 총독"	"<b>죽음의 메아리</b>: 마나를 모두 소모합니다. 소모한만큼 <b>속공</b> 능력이 있는 2/2 좀비를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/921d2a72cda99c057186a54eb7fb718eac6c483b5bb81661a3e05c6292b16050.png"	""	"힘을 주겠다는 불타는 군단의 유혹은 이겨냈지만, 스컬지의 희생양으로 전락하고 말았습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/58d2bec52874065913f05c57a1d9f9972852dfe09a6a179e43bcd5e27d2b7581.png"	[94902]	[12,53]	{"relevant":true,"constructed":true}
63038	1	"63038-druid-of-the-plains"	2	[]	20	4	1525	4	"Patrik Bjorkstrom"	6	7	7	"평원의 드루이드"	"<b>속공</b>, <b>광폭:</b> <b>도발</b> 능력이 있는 6/7 코도로 변신합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10b5b6ce3858d69c9886b77a8fd0ec7594b5e4ffbd418a533281ae862625c12b.png"	""	"차원의 드루이드와 헷갈리지 마세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf4a33a59c7102efbd5f6a4b6531e5626125c73a71e6478bcfd6285e0b0d5bec.png"	[63039]	[1,53,99]	{"relevant":true,"constructed":true}
61177	1	"61177-firework-elemental"	4	[]	18	4	1466	1	"Konstantin Turovec"	5	3	5	"폭죽 정령"	"<b>전투의 함성:</b> 하수인에게 피해를 3 줍니다. <b>타락:</b> 대신 피해를 12 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b5c3b99cbb81f5c947c45eb4155dc2909acf2e67b5212e64a1cb914732b7046.png"	""	"불 좀 꺼주시겠어요? 폭죽 좀 보게요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0534138b90f6712f0766a64283345805f307b24197302ae99644cbc9c0b797a1.png"	[61290]	[8,91]	{"relevant":true,"constructed":true}
72553	1	"72553-glugg-the-gulper"	8	[]	20	4	1658	5	"Alex Stone"	5	3	7	"풍선장어 글루그"	"<b>거수 +3</b>, 아군 하수인이 죽은 후에, 그 하수인의 원래 능력치를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fd5c4aa4ec8acb23c5ff041c5093f0c3d36ed475069883334d7babf72b045d2f.png"	""	"심연의 나락에서 먹을거리를 구하기란 쉽지 않습니다. 그렇기에 이곳 상위 포식자들은 제아무리 딱딱하더라도 영양을 보충할 수 있다면 그 어떤 것이든 잡아먹습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6e98151ec6e025abfebd753d53b8fb13bbf161cd74c1ac9f30fe5e2852eddf1.png"	[72554,85860,85861]	[231]	{"relevant":true,"constructed":true}
1797	1	"1797-feugen"	12	[]	11	4	12	5	"Dany Orizio"	7	4	5	"퓨진"	"<b>죽음의 메아리:</b> 스탈라그가 죽은 상태라면, 타디우스를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07767a61156880946d3fd0c3b605bb5791d69df1970aae0bbca3e3489525150f.png"	""	"퓨진은 슬픕니다. 스탈라그가 잘생겨서요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc33fec94486f4839c5337338b48efd3699727c12c2dc8a1eb41c80e53e2b525.png"	[1796,1798]	[12]	{"relevant":true,"constructed":true}
79780	1	"79780-sylvanas-the-accused"	12	[]	11	4	1691	5	"James Ryman"	5	5	6	"피고인 실바나스"	"<b>전투의 함성:</b> 적 하수인을 처치합니다. <b>주입 ( ):</b> 대신 그 하수인을 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c04bc31333e43b174f99b4d0b9b18cc78f76ae27aa9a211666306aea9e368ae6.png"	""	"'주입된 실바나스'로 변합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bdd215a457b64499af8667e8042dff3b01dc2cd8cb48990ea4902aebd7144732.png"	[79542,79552,79593,79781,79545,537,850,764,62320,79554,79595]	[8,238]	{"relevant":true,"constructed":true}
2948	1	"2948-sir-finley-mrrgglton"	12	[]	14	4	20	5	"Matt Dixon"	3	1	1	"핀리 므르글턴 경"	"<b>전투의 함성:</b> 새로운 기본 영웅 능력을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/56125f6164c96e0c832fbf35bfcb4741b1d384a8d2bbeb6daa332d4f7cc4a561.png"	""	"공용어는 물론이고, 멀록어와 13가지의 방언을 구사할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/efcc665d46ddffaae5d3d314282ec62d8770f20a9d83b6858c4aadb7f52f8704.jpg"	[78162,60224,1123,229,807,472,479,730,687,300,725,78164,1652,485]	[8,21]	{"relevant":true,"constructed":true}
78394	1	"78394-kelthuzad-the-inevitable"	4	[]	11	4	1691	5	"L. Lullabi & K. Turovec"	8	6	8	"필연의 켈투자드"	"<b>전투의 함성:</b> 내 불안정한 해골들을 부활시킵니다. 전장에 소환하지 못한 해골들은 즉시 폭발합니다! <i>( )</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/86dd9c04409e7849d09816c965de8a589cd6ddda57a43921a90438ab8528c041.png"	""	"켈투자드가 비글스워스 씨의 아홉 개의 목숨을 잠시 빌린 모양입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/343af46bcbb0571039047ebc37eaea4812c36b4fcd0617299e26a37c717873ed.png"	[84169]	[8]	{"relevant":true,"constructed":true}
72598	1	"72598-school-teacher"	12	[]	92	4	1658	4	"Anton Zemskov"	4	4	4	"학교 선생님"	"<b>전투의 함성:</b> 1/1 나갈링을 내 손으로 가져옵니다. 비용이 (3) 이하인 주문을 <b>발견</b>해 그 하수인에게 가르쳐 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c35ab59b31eb858d602ef42905a852377a50dfe3b866d7e443be62c485a5bc59.png"	""	"학교 밖에서는 우두머리 피라냐 셋에게 과외도 하고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4b7244464ed7b89a8ddc21f21f70d41422570c0f126f454fe9c0d53692fe2dc8.png"	[72597,43420,86092]	[8,21]	{"relevant":true,"constructed":true}
42328	1	"42328-skelemancer"	12	[]	11	4	1001	1	"Matt Dixon"	2	2	5	"해골술사"	"<b>죽음의 메아리:</b> 상대편의 턴이면, 8/8 해골을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b785bcdf26700aaaea144766c683352f4c671df756ff9aca6ae2438ff1d1b628.png"	""	"아니 \"해골술\"은 없다면서 \"공룡술\"은 있다고 하는 작자는 무슨 생각이랍니까?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/801ce784b7b3ab8a036edfda704c9f69e690c4d41053fe6e92ccff29c32c010a.png"	[42329]	[12]	{"relevant":true,"constructed":true}
72495	1	"72495-pirate-admiral-hooktusk"	7	[]	23	4	1658	5	"Anton Zemskov"	8	8	8	"해적 선장 후크터스크"	"<b>전투의 함성:</b> 내가 이번 게임에서 다른 해적을 여덟 소환했으면, 적을 약탈합니다! <i>( 남음!)</i> <i>(달성!)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c16c49711c92c8bdcd02a1bc97c1367f92cb67b4d9f25ceea9c5ca2911cfbc8a.png"	""	"\"되찾고 싶으면 대가를 가져와.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9fa982e45019a78b3d84c6217592db51cdf0fedacecc4bb1a05591d3c1d05f2c.png"	[77381,77503,77504]	[8]	{"relevant":true,"constructed":true}
778	1	"778-harvest-golem"	12	[]	17	4	3	1	"Brian Despain"	3	2	3	"허수아비골렘"	"<b>죽음의 메아리:</b> 2/1 손상된 골렘을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c84599c59be940e810e67bfb596218f1f0f7087c25e8065999604f628fde3491.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/72006012a6eb993ab2698e88dd63d43a9d94c06f355638cede202ce6cdd5f1c4.png"	"\"내부 온도 과열됨. 정상 작동 불가. 2번 배출구에 보리 걸림. 가동 중단.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8e581146dac456bfca3885dbc19c56c86b2ce0f5367af85e4b5b8bfa8245c96a.png"	[471]	[12]	{"relevant":true,"constructed":true}
59724	1	"59724-spirit-jailer"	9	[9,14]	15	4	1443	1	"Ben Olson"	3	1	1	"혼령 간수"	"<b>전투의 함성:</b> 영혼 파편을 내 덱에 둘 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c5647c2114bd7bc89b269b95e852545f161f1055eed79ae68afc64b220b05e9.png"	""	"\"네, 덱에 넣은 건 맞지만 정신이야말로 진정한 감옥 같은 것이거든요!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a5a8c97f1242e1dd2d8bc0e63383d363229e9caa972ff8ac4b4ddd168b5b859.png"	[59723]	[8]	{"relevant":true,"constructed":true}
41926	1	"41926-igneous-elemental"	12	[]	18	4	27	1	"Tyler West Studio"	3	2	3	"화성암 정령"	"<b>죽음의 메아리:</b> 1/2 정령 둘을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f94572ecf7fef217860641be6658e1a9f670217fb8a3209d471ef26de300675e.png"	""	"그래서, 불의 정령인 겁니까? 아니면 대지의 정령인 겁니까?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7bb0643dfe481f2d9ba47d5ccbfbf37223d00198e08f506d5f06d81d3711e90b.jpg"	[42044]	[12]	{"relevant":true,"constructed":true}
64388	1	"64388-vibrant-squirrel"	2	[]	20	4	1578	3	"Matt Dixon"	1	2	1	"활기찬 다람쥐"	"<b>죽음의 메아리:</b> 내 덱에 도토리를 넷 섞어 넣습니다. 도토리를 뽑으면, 2/1 다람쥐를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea1f3e561cba3ba08c6327ad9d7c4af0d11f2a18a325ce9bd5b1f36a05b26d5b.png"	""	"정말 귀엽지 않나요? 야생의 포효를 내지를 때까지 기다려 보세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48bd448375245bd94a62774e9696aa27296bab36415160c9d53e5aa9e292b1eb.png"	[64851,68116]	[12]	{"relevant":true,"constructed":true}
41247	1	"41247-vicious-fledgling"	12	[]	20	4	27	3	"Arthur Bozonnet"	3	3	3	"흉포한 어린 테러닥스"	"이 하수인은 영웅을 공격한 후에 <b>적응</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b39e62d3766fcb27d107570840bed1278bce8629be48d2d82b9a0265d7d17e05.png"	""	"어린 나이에도 자기 계발에 정진합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bee6c616385aaaed8f81b6c2bfdd891df273aa273500c48409e9d80d213e06c8.png"	[41058,41059,41691,41061,41063,41062,41211,41060,41054,41057,41067]	[34]	{"relevant":true,"constructed":true}
72935	1	"72935-hydralodon"	3	[]	20	4	1658	5	"James Ryman"	5	5	7	"히드랄로돈"	"<b>거수 +2</b>, <b>전투의 함성:</b> 내 히드랄로돈 머리들에게 <b>속공</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/30a2717065372e9c22fe15c589bb51588e2c35a59a63ec28933151e939697eb6.png"	""	"성장기 때 눈앞에 보이는 건 죄다 먹어 치워서 이만큼 커졌다네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3007be8eec27cf67110c7853e10963face6e3b065b2c7bd7a671164076d964b6.png"	[72937,85857]	[8,53,231]	{"relevant":true,"constructed":true}
